routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,16506
update_state,0.0,0.0,0.0,16506
sense_environment,0.838,0.473,0.826,16505
update_state_environment,0.003,0.01,0.0,16505
get_environment_broadcasts,0.0,0.003,0.0,16505
get_agent_broadcasts,0.008,0.064,0.0,16505
sense,0.852,0.471,0.848,16505
think,0.445,0.675,0.343,16505
perform_broadcast,0.036,0.044,0.02,149
do,0.456,0.52,0.156,16505
perform_wait_for_messages,0.46,0.519,0.162,15994
perform_state_change,0.469,0.507,0.163,641
perform_observation,0.384,0.569,0.076,393
