routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00019,0.00237,2e-05,16505
__check_action_completion,6e-05,1e-05,6e-05,16505
preplanner/update_percepts,0.00012,9e-05,0.00012,16505
preplanner/needs_planning,0.0,0.0,0.0,16505
preplanner/calculate_access_opportunities,0.06799,0.0,0.06799,1
preplanner/_schedule_observations,2.51364,0.0,2.51364,1
preplanner/is_observation_path_valid,0.00097,0.0,0.00097,1
preplanner/_create_broadcast_path,0.18804,0.0,0.18804,1
preplanner/_schedule_broadcasts,1.55907,0.0,1.55907,1
preplanner/_schedule_maneuvers,2.69038,0.0,2.69038,1
preplanner/__schedule_periodic_replan,0.00729,0.0,0.00729,1
preplanner/generate_plan,6.82751,0.0,6.82751,1
replanner/compile_new_measurement_request_bids,6e-05,4e-05,6e-05,16505
replanner/update_percepts,0.00057,0.00279,0.00038,16505
replanner/check_request_completion,0.21229,0.24295,0.15109,16505
replanner/check_request_end_time,0.0,0.0,0.0,16505
replanner/compare_bids,0.15888,0.27298,0.06714,16505
replanner/consensus_phase,0.3712,0.44108,0.28987,16505
replanner/needs_planning,0.37125,0.44106,0.28989,16505
replanner/_get_available_requests,0.00236,0.00723,0.0011,506
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,21871
replanner/_can_bid,0.0,0.0,0.0,18768
replanner/_can_access,0.00276,0.00865,0.00126,326
replanner/planning_phase,0.25953,1.24326,0.0022,117
replanner/is_observation_path_valid,0.00091,0.00576,0.0003,39554
replanner/merge_plans,0.29148,0.26747,0.23078,131
replanner/_schedule_observations,0.29045,0.26664,0.23079,117
replanner/_schedule_maneuvers,2.3882,2.38714,1.80268,117
replanner/_create_broadcast_path,0.11462,0.0836,0.08244,118
replanner/_schedule_broadcasts,0.11976,0.08544,0.09086,117
replanner/_schedule_waits,0.0,0.0,0.0,117
replanner/generate_plan,3.073,2.86693,2.35173,117
replanner/calc_path_utility,1.24773,1.04772,1.3548,14
replanner/is_task_path_valid,0.00261,0.00307,0.00051,14
replanner/calc_imaging_time,0.00848,0.00369,0.00708,7
replanner/_generate_path,4.25429,2.95767,6.40343,7
