routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.015,0.0,4343
update_state,0.0,0.0,0.0,4343
sense_environment,0.177,0.102,0.164,4342
update_state_environment,0.002,0.014,0.0,4342
get_environment_broadcasts,0.012,0.026,0.0,4342
get_agent_broadcasts,0.059,0.094,0.0,4342
sense,0.254,0.13,0.238,4342
think,0.43,0.332,0.393,4342
perform_broadcast,0.006,0.028,0.0,1416
do,0.158,0.137,0.125,4342
perform_wait_for_messages,0.15,0.147,0.105,2926
perform_state_change,0.13,0.118,0.095,1407
perform_observation,0.168,0.109,0.145,1407
