routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,5021
update_state,0.0,0.0,0.0,5021
sense_environment,0.059,0.029,0.059,5021
update_state_environment,0.0,0.001,0.0,5021
get_environment_broadcasts,0.001,0.004,0.0,5021
get_agent_broadcasts,0.004,0.008,0.0,5020
sense,0.065,0.029,0.065,5020
think,0.034,0.025,0.03,5020
perform_broadcast,0.003,0.005,0.001,443
do,0.032,0.027,0.024,5020
perform_wait_for_messages,0.032,0.027,0.024,4577
perform_state_change,0.033,0.028,0.024,627
perform_observation,0.029,0.026,0.02,429
