routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,975
update_state,0.0,0.0,0.0,975
sense_environment,0.488,0.436,0.365,974
update_state_environment,0.0,0.001,0.0,974
get_environment_broadcasts,0.0,0.0,0.0,974
get_agent_broadcasts,0.0,0.0,0.0,974
sense,0.489,0.436,0.366,974
think,1.131,2.663,0.65,974
perform_state_change,0.279,0.332,0.162,930
do,0.286,0.339,0.167,974
perform_measurement,0.173,0.162,0.143,57
perform_wait_for_messages,0.18,0.192,0.078,49
perform_broadcast,0.021,0.018,0.024,10
