routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00082,0.00365,2e-05,2998
__check_action_completion,6e-05,1e-05,6e-05,2998
preplanner/update_percepts,8e-05,5e-05,7e-05,2998
preplanner/needs_planning,0.0,0.0,0.0,2998
preplanner/calculate_access_opportunities,0.01426,0.0,0.01426,1
preplanner/_schedule_observations,0.05762,0.0,0.05762,1
preplanner/is_observation_path_valid,0.0005,0.0,0.0005,1
preplanner/_create_broadcast_path,0.01854,0.0,0.01854,1
preplanner/_schedule_broadcasts,0.06348,0.0,0.06348,1
preplanner/_schedule_maneuvers,0.06632,0.0,0.06632,1
preplanner/__schedule_periodic_replan,0.00356,0.0,0.00356,1
preplanner/generate_plan,0.20794,0.0,0.20794,1
replanner/needs_planning,0.0,5e-05,0.0,2998
replanner/_create_broadcast_path,0.01623,0.00965,0.01623,2
