routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.003,0.0,917
update_state,0.0,0.0,0.0,917
sense_environment,0.033,0.018,0.03,916
update_state_environment,0.0,0.001,0.0,916
get_environment_broadcasts,0.004,0.008,0.0,916
get_agent_broadcasts,0.003,0.016,0.0,916
sense,0.042,0.024,0.039,916
think,0.051,0.319,0.016,916
perform_broadcast,0.001,0.004,0.0,90
do,0.041,0.054,0.026,916
perform_wait_for_messages,0.048,0.063,0.03,608
perform_observation,0.028,0.025,0.025,287
