routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.013,0.0,4378
update_state,0.0,0.0,0.0,4378
sense_environment,0.158,0.085,0.152,4377
update_state_environment,0.002,0.011,0.0,4377
get_environment_broadcasts,0.01,0.025,0.0,4377
get_agent_broadcasts,0.06,0.095,0.0,4377
sense,0.233,0.126,0.217,4377
think,0.222,0.286,0.101,4377
perform_wait_for_messages,0.106,0.131,0.058,2993
do,0.11,0.12,0.077,4377
perform_broadcast,0.004,0.02,0.0,1528
perform_state_change,0.063,0.062,0.04,814
perform_observation,0.134,0.081,0.119,1165
