Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.16666666666666666
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
17,1669,,63.772,13.067,726.3,-10.84,12.07,nan
17,2942,,63.313,12.599,740.3,-15.08,16.81,nan
18,3692,,63.548,14.284,726.8,-10.77,11.99,nan
25,2604,,63.546,24.851,728.1,9.17,10.21,nan
26,1004,,61.959,24.108,720.5,-4.17,4.64,nan
26,1401,,61.46,23.527,728.7,-9.15,10.19,nan
26,4121,,63.043,25.524,724.5,7.02,7.82,nan
27,261,,62.616,26.357,723.4,5.87,6.53,nan
27,644,,62.758,26.549,725.7,7.33,8.16,nan
27,2915,,61.256,24.623,727.2,-8.11,9.03,nan
27,4089,,62.319,26.115,720.3,3.15,3.51,nan
28,440,,61.674,26.69,719.9,-0.29,0.32,nan
28,626,,61.722,26.552,719.9,-0.48,0.54,nan
28,1164,,61.916,26.95,720.5,2.24,2.5,nan
28,2716,,62.449,27.64,727.2,7.7,8.58,nan
29,2113,,61.28,27.656,720.6,-0.69,0.76,nan
30,1905,,61.576,29.655,726.7,6.64,7.4,nan
32,3153,,61.573,32.628,748.5,14.27,15.93,nan
56,3811,,48.778,45.08,768.7,-15.15,16.96,nan
56,4294,,49.324,46.109,746.9,-8.03,8.97,nan
58,1360,,48.198,46.898,752.8,-10.0,11.18,nan
61,1400,,48.46,51.923,770.2,14.75,16.51,nan
67,2159,,44.498,52.294,745.4,-0.68,0.76,nan
71,4493,,42.298,53.752,748.2,-2.28,2.54,nan
525,775,,44.04,-99.449,660.8,8.6,9.49,nan
532,4865,,46.613,-94.177,665.5,-8.93,9.86,nan
533,2181,,47.452,-94.486,658.1,-2.81,3.1,nan
535,1153,,47.959,-92.476,671.4,-10.72,11.84,nan
536,54,,49.764,-94.518,669.6,9.67,10.69,nan
536,3349,,48.898,-92.839,660.6,-3.72,4.11,nan
537,567,,49.744,-93.181,660.5,2.74,3.02,nan
537,1983,,49.203,-91.951,664.5,-6.58,7.27,nan
537,4853,,49.409,-92.294,661.2,-3.69,4.08,nan
538,1944,,50.686,-93.515,670.4,9.48,10.47,nan
538,4016,,49.817,-91.637,662.8,-4.72,5.21,nan
538,4489,,49.551,-91.284,667.5,-8.01,8.85,nan
539,731,,50.088,-90.826,666.8,-7.23,7.98,nan
540,1336,,50.684,-90.326,665.9,-6.22,6.87,nan
540,3340,,51.376,-91.897,664.8,5.37,5.93,nan
540,4377,,51.49,-91.897,665.6,6.03,6.65,nan
540,4496,,50.008,-89.22,688.3,-15.22,16.84,nan
542,2337,,52.928,-91.75,682.8,13.19,14.59,nan
543,2440,,52.029,-88.467,669.1,-7.04,7.78,nan
543,2722,,53.49,-91.515,689.9,15.11,16.73,nan
544,1964,,52.809,-88.458,664.8,-2.42,2.67,nan
544,4347,,52.92,-88.608,664.3,-1.11,1.23,nan
545,2311,,53.591,-88.386,665.2,2.0,2.21,nan
560,2323,,60.083,-77.239,676.2,3.2,3.54,nan
561,547,,59.78,-75.295,678.5,-4.91,5.43,nan
561,689,,60.02,-75.58,676.3,-2.29,2.53,nan
561,2090,,59.968,-75.451,676.8,-3.04,3.36,nan
562,1225,,59.696,-73.58,689.0,-10.4,11.52,nan
562,1695,,60.608,-74.848,676.4,-0.3,0.33,nan
562,4729,,60.394,-74.58,677.1,-2.44,2.7,nan
563,4481,,60.429,-73.254,681.2,-5.94,6.57,nan
565,2183,,60.332,-70.137,704.1,-14.7,16.3,nan
569,2705,,64.106,-69.314,699.0,12.22,13.55,nan
582,2598,,67.565,-52.391,713.8,13.77,15.29,nan
583,3043,,66.215,-49.851,691.8,-0.48,0.54,nan
624,4342,,61.497,6.12,734.0,9.78,10.9,nan
626,4832,,60.733,8.01,735.7,9.88,11.01,nan
628,1250,,60.236,10.373,747.6,13.39,14.94,nan
634,4981,,57.295,14.312,737.6,8.26,9.22,nan
639,3248,,53.526,14.637,752.0,-12.38,13.83,nan
655,4082,,47.841,27.226,765.7,13.36,14.95,nan
667,585,,40.444,29.34,755.4,-6.89,7.71,nan
669,3779,,40.04,31.413,751.8,3.34,3.73,nan
671,1369,,38.62,31.227,752.8,-3.36,3.76,nan
672,379,,37.844,30.869,761.1,-8.43,9.43,nan
685,2105,,31.218,35.405,760.8,-4.67,5.23,nan
1118,3219,,42.948,-122.102,665.5,-10.72,11.83,nan
1126,1342,,47.84,-120.024,658.0,2.45,2.71,nan
1128,1359,,47.705,-116.951,682.6,-14.51,16.04,nan
1129,1831,,48.494,-116.889,671.8,-10.58,11.69,nan
1130,409,,49.469,-117.465,660.4,-2.34,2.58,nan
1138,4546,,53.453,-112.949,665.0,-0.69,0.77,nan
1142,392,,54.844,-109.695,671.3,-5.73,6.33,nan
1142,4214,,54.126,-108.394,694.7,-15.26,16.9,nan
1144,211,,55.831,-108.465,670.9,-4.23,4.67,nan
1144,310,,55.817,-108.375,671.3,-4.65,5.13,nan
1144,854,,56.405,-109.428,670.1,3.26,3.6,nan
1145,4346,,56.574,-108.069,669.7,-0.96,1.06,nan
1147,2643,,56.993,-105.859,675.3,-6.18,6.83,nan
1147,3517,,57.541,-106.795,671.1,0.93,1.03,nan
1149,1082,,59.097,-106.651,685.5,10.69,11.83,nan
1149,4164,,57.218,-103.282,693.2,-13.4,14.84,nan
1150,317,,59.864,-106.401,698.6,14.77,16.37,nan
1152,2678,,60.576,-104.469,695.6,13.46,14.91,nan
1153,2884,,60.84,-103.407,692.1,12.08,13.38,nan
1153,4887,,61.08,-103.707,699.9,14.52,16.1,nan
1154,739,,61.507,-102.88,702.4,15.0,16.63,nan
1154,1332,,58.972,-98.923,700.5,-14.48,16.05,nan
1154,1449,,61.29,-102.42,693.4,12.28,13.61,nan
1154,1713,,60.018,-100.403,676.7,-2.7,2.98,nan
1154,2747,,61.244,-102.36,692.0,11.8,13.07,nan
1154,2914,,60.242,-100.703,675.8,-0.17,0.19,nan
1155,1581,,60.141,-99.106,680.1,-5.56,6.15,nan
1155,3836,,59.919,-98.647,684.8,-8.47,9.38,nan
1155,3850,,59.922,-98.73,684.3,-8.22,9.1,nan
1156,2057,,61.495,-99.66,681.4,6.02,6.67,nan
1156,3418,,60.831,-98.694,677.6,-1.63,1.8,nan
1156,4691,,61.137,-99.178,677.8,2.09,2.31,nan
1157,3888,,62.67,-100.034,705.7,15.3,16.97,nan
1158,1568,,62.12,-97.495,681.4,4.89,5.41,nan
1158,4387,,61.518,-96.679,679.1,-1.84,2.04,nan
1159,1785,,62.02,-95.705,679.4,-0.5,0.56,nan
1159,3277,,61.206,-94.552,690.0,-9.53,10.56,nan
1159,4473,,62.738,-96.858,686.7,7.92,8.77,nan
1160,322,,62.363,-94.823,680.1,0.31,0.34,nan
1160,2981,,62.465,-95.023,680.4,1.45,1.6,nan
1160,3268,,63.406,-96.37,696.2,11.7,12.97,nan
1161,1457,,63.362,-94.68,687.4,7.5,8.3,nan
1161,2562,,63.806,-95.319,698.5,12.26,13.59,nan
1161,4804,,62.885,-93.908,681.3,2.02,2.23,nan
1162,1352,,63.104,-92.625,681.7,0.89,0.98,nan
1164,2245,,64.925,-92.08,706.0,13.9,15.42,nan
1164,4115,,64.194,-90.93,687.2,5.99,6.64,nan
1175,1109,,64.949,-75.457,705.3,-10.92,12.12,nan
1175,4087,,65.005,-75.398,704.2,-10.48,11.63,nan
1180,1777,,66.754,-68.976,694.9,0.55,0.61,nan
1180,4752,,65.901,-68.584,702.0,-7.71,8.56,nan
1191,2568,,66.996,-52.28,703.5,1.78,1.97,nan
1192,2051,,66.788,-50.832,704.0,0.66,0.73,nan
1192,3115,,67.007,-50.702,704.8,2.67,2.97,nan
1192,4093,,65.237,-51.316,725.3,-13.24,14.73,nan
1232,3856,,53.99,-9.198,736.5,-5.6,6.25,nan
1233,1097,,53.311,-9.076,743.2,-8.92,9.95,nan
1234,1519,,52.762,-8.477,745.6,-9.65,10.77,nan
1269,879,,35.685,7.156,765.1,-9.24,10.34,nan
1317,1445,,10.074,19.374,773.3,-5.55,6.22,nan
1351,592,,-8.256,26.556,769.8,0.33,0.37,nan
1352,1742,,-9.119,25.978,775.6,-6.71,7.52,nan
1354,786,,-10.5,25.465,796.4,-14.12,15.86,nan
1373,2060,,-20.246,31.034,765.3,-0.42,0.47,84.43
1383,4685,,-26.098,32.244,774.1,-9.53,10.68,80.86
1385,1328,,-27.418,32.071,789.8,-14.56,16.34,80.46
