310.0,320.0,63.570114000000046,-100.69936699999994
350.0,360.0,60.82681800000006,-98.96528999999998
570.0,580.0,53.78478800000005,-77.45146299999999
580.0,590.0,53.729265000000055,-75.96344799999997
630.0,640.0,51.24821400000008,-73.79260599999998
670.0,680.0,50.64907500000004,-68.72812499999998
1630.0,1640.0,-3.832790999999929,-49.64723399999997
1780.0,1790.0,-9.42265999999995,-40.82411699999994
6390.0,6400.0,58.70450800000003,-111.20051199999996
6440.0,6450.0,58.81196500000004,-102.75755599999997
6470.0,6480.0,56.23418500000008,-103.14960599999996
6530.0,6540.0,53.16006900000008,-99.28995199999996
6550.0,6560.0,51.88575200000008,-99.653845
6560.0,6570.0,51.58786500000008,-98.72877799999998
6610.0,6620.0,49.76436800000005,-94.518399
7800.0,7810.0,-16.558622999999955,-69.02902099999994
7860.0,7870.0,-19.159299999999973,-67.01562499999994
8070.0,8080.0,-30.843749999999943,-62.25208299999997
11370.0,11380.0,49.36647500000004,117.71269600000004
11490.0,11500.0,53.77057800000006,127.30685400000004
12700.0,12710.0,41.41041700000005,-112.83124999999995
14340.0,14350.0,-46.83972899999998,-72.80154399999998
