plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,c23cf51a,1,60.0,0.333
0,0.0,c2429f24,1,130.0,0.333
0,0.0,c24026ea,1,160.0,0.333
0,0.0,c23939c0,1,250.0,0.333
0,0.0,c2439398,1,630.0,0.333
0,0.0,c24356e4,1,930.0,0.333
1,3600.0,c237c7d4,1,5340.0,0.333
1,3600.0,c235cc18,1,6300.0,0.333
1,3600.0,c23629a6,1,6330.0,0.333
1,3600.0,c23bb376,1,6340.0,0.333
1,3600.0,1df32938,1,6720.0,4.262
1,3600.0,c243241c,1,7100.0,0.333
2,6347.791,638eb656,1,6360.0,3.633
2,6347.791,1df32938,1,6720.0,4.262
2,6347.791,c243241c,1,7100.0,0.333
4,10800.0,c2451b3c,1,12140.0,0.333
4,10800.0,c23881d8,1,12250.0,0.333
4,10800.0,c2457c3a,1,12270.0,0.333
4,10800.0,bb147276,1,12270.0,2.515
4,10800.0,c23afc92,1,12390.0,0.333
4,10800.0,a13e5420,1,12390.0,3.875
4,10800.0,ac58726e,1,12390.0,3.875
4,10800.0,bbd26010,1,12390.0,3.875
4,10800.0,bcae0bec,1,12390.0,3.875
4,10800.0,c23a71be,1,13000.0,0.333
4,10800.0,c2347d4a,1,13060.0,0.333
4,10800.0,c243fd9c,1,13190.0,0.333
5,11210.0,c2451b3c,1,12140.0,0.333
5,11210.0,c23881d8,1,12250.0,0.333
5,11210.0,c2457c3a,1,12270.0,0.333
5,11210.0,bb147276,1,12270.0,2.515
5,11210.0,c23afc92,1,12390.0,0.333
5,11210.0,a13e5420,1,12390.0,3.875
5,11210.0,ac58726e,1,12390.0,3.875
5,11210.0,bbd26010,1,12390.0,3.875
5,11210.0,bcae0bec,1,12390.0,3.875
5,11210.0,bcb224d4,1,12390.0,3.875
5,11210.0,c23a71be,1,13000.0,0.333
5,11210.0,c2347d4a,1,13060.0,0.333
5,11210.0,c243fd9c,1,13190.0,0.333
6,11370.0,c2451b3c,1,12150.0,0.333
6,11370.0,c23881d8,1,12260.0,0.333
6,11370.0,c2457c3a,1,12280.0,0.333
6,11370.0,bb147276,1,12280.0,2.515
6,11370.0,bd66bf66,1,12390.0,3.875
6,11370.0,c23afc92,1,12400.0,0.333
6,11370.0,a13e5420,1,12400.0,3.875
6,11370.0,ac58726e,1,12400.0,3.875
6,11370.0,bbd26010,1,12400.0,3.875
6,11370.0,bcae0bec,1,12400.0,3.875
6,11370.0,bcb224d4,1,12400.0,3.875
6,11370.0,c23a71be,1,13010.0,0.333
6,11370.0,c2347d4a,1,13070.0,0.333
6,11370.0,c243fd9c,1,13200.0,0.333
7,14400.0,c24610dc,1,16250.0,0.333
7,14400.0,c2379b38,1,16550.0,0.333
8,18000.0,c2449c48,1,18950.0,0.333
8,18000.0,c23b575a,1,19050.0,0.333
8,18000.0,c23c9b38,1,19110.0,0.333
8,18000.0,c23b29ec,1,19350.0,0.333
9,21600.0,658db4f2,1,24680.0,3.633
9,21600.0,c23e5d74,1,25050.0,0.333
9,21600.0,c23f955e,1,25170.0,0.333
11,28800.0,c233f10e,1,29710.0,0.333
11,28800.0,c2341fa8,1,29730.0,0.333
11,28800.0,c234dd08,1,29740.0,0.333
11,28800.0,c2353ece,1,29770.0,0.333
11,28800.0,c243cb56,1,29880.0,0.333
11,28800.0,c23f6962,1,29890.0,0.333
11,28800.0,c24108ee,1,29900.0,0.333
11,28800.0,c245de96,1,29910.0,0.333
11,28800.0,c23d212a,1,29950.0,0.333
11,28800.0,c2382314,1,29970.0,0.333
11,28800.0,c23d7b48,1,30760.0,0.333
11,28800.0,c245ac50,1,30920.0,0.333
11,28800.0,c2359c5c,1,31160.0,0.333
11,28800.0,c239e654,1,31170.0,0.333
12,32400.0,c2374084,1,35580.0,0.333
12,32400.0,c239b7a6,1,35810.0,0.333
12,32400.0,b2c07840,1,35820.0,2.412
12,32400.0,b2bd4f4e,1,35820.0,2.412
12,32400.0,b1cda5ca,1,35820.0,2.412
12,32400.0,af04bfea,1,35820.0,2.412
12,32400.0,aef9ab78,1,35820.0,2.412
12,32400.0,aef6f252,1,35820.0,2.412
12,32400.0,71cd678a,1,35820.0,2.412
12,32400.0,702dc348,1,35820.0,2.412
12,32400.0,c23aa012,1,35820.0,0.333
12,32400.0,c23da80c,1,35830.0,0.333
12,32400.0,c240ac8c,1,35840.0,0.333
12,32400.0,c2421342,1,35890.0,0.333
13,36000.0,c23e2fe8,1,36130.0,0.333
13,36000.0,c23a42d4,1,36140.0,0.333
13,36000.0,c238ddf4,1,37390.0,0.333
13,36000.0,c23e032e,1,37610.0,0.333
13,36000.0,ade05ebc,1,37610.0,1.61
13,36000.0,c237130c,1,37730.0,0.333
14,39600.0,c236e260,1,41910.0,0.333
14,39600.0,c2426d06,1,41970.0,0.333
14,39600.0,c2454d32,1,42010.0,0.333
14,39600.0,c23cc856,1,42020.0,0.333
15,42061.56,590053dc,1,42070.0,1.392
16,43200.0,c2356d5e,1,43530.0,0.333
16,43200.0,c241e75a,1,43810.0,0.333
16,43200.0,23fd8160,1,43810.0,1.379
16,43200.0,c23e89c0,1,44150.0,0.333
16,43200.0,c240537c,1,44160.0,0.333
18,50400.0,c23fc5e2,1,53810.0,0.333
19,54000.0,c23ee348,1,54620.0,0.333
