routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,4765
update_state,0.0,0.0,0.0,4765
sense_environment,0.044,0.021,0.042,4764
update_state_environment,0.0,0.001,0.0,4764
get_environment_broadcasts,0.001,0.004,0.0,4764
get_agent_broadcasts,0.001,0.004,0.0,4764
sense,0.047,0.021,0.047,4764
think,0.034,0.056,0.027,4764
perform_broadcast,0.006,0.008,0.003,65
do,0.038,0.052,0.018,4764
perform_wait_for_messages,0.04,0.054,0.02,4229
perform_state_change,0.021,0.02,0.013,587
perform_observation,0.019,0.014,0.012,490
