routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00323,0.01335,1e-05,4764
__check_action_completion,6e-05,1e-05,6e-05,4764
preplanner/update_percepts,0.00017,9e-05,0.00016,4764
preplanner/needs_planning,0.0,0.0,0.0,4764
preplanner/calculate_access_opportunities,0.20224,0.0,0.20224,1
preplanner/_schedule_observations,0.49905,0.0,0.49905,1
preplanner/is_observation_path_valid,0.00101,0.0,0.00101,1
preplanner/_create_broadcast_path,0.0233,0.0,0.0233,1
preplanner/_schedule_broadcasts,0.17228,0.0,0.17228,1
preplanner/_schedule_maneuvers,0.4102,0.0,0.4102,1
preplanner/__schedule_periodic_replan,0.01692,0.0,0.01692,1
preplanner/generate_plan,1.12485,0.0,1.12485,1
replanner/compile_new_measurement_request_bids,3e-05,3e-05,2e-05,4764
replanner/update_percepts,0.00081,0.0017,0.0004,4764
replanner/check_request_completion,0.00689,0.00843,0.00361,4764
replanner/check_request_end_time,0.0,0.0,0.0,4764
replanner/compare_bids,0.00387,0.00711,0.00124,4764
replanner/consensus_phase,0.01078,0.01277,0.00675,4764
replanner/is_observation_path_valid,0.00033,0.00205,3e-05,21182
replanner/is_task_path_valid,2e-05,0.0,2e-05,4852
replanner/needs_planning,0.01087,0.01274,0.00679,4764
replanner/_get_available_requests,0.00107,0.00336,0.00027,520
replanner/_generate_bids_from_request,1e-05,1e-05,1e-05,90
replanner/_get_matching_request,1e-05,0.0,1e-05,11683
replanner/_can_bid,0.0,0.0,0.0,11503
replanner/planning_phase,0.00643,0.00926,0.00054,44
replanner/merge_plans,0.16905,0.18675,0.07507,44
replanner/_schedule_observations,0.16973,0.18733,0.07551,44
replanner/_schedule_maneuvers,0.1186,0.1171,0.07799,44
replanner/_create_broadcast_path,0.00773,0.00351,0.00653,58
replanner/_schedule_broadcasts,0.01053,0.00385,0.01054,44
replanner/_schedule_waits,0.0,0.0,0.0,44
replanner/generate_plan,0.31477,0.31166,0.1842,44
replanner/_can_access,0.00857,0.00609,0.00522,47
