routine,t_avg,t_std,t_med,n
sense,0.249,0.035,0.249,2
think,0.039,0.015,0.039,2
do,0.783,0.547,0.783,2
BROADCAST_MSG,0.017,0.013,0.013,14
WAIT_FOR_MSG,1.33,0.0,1.33,1
