routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.028,0.0,8808
update_state,0.0,0.0,0.0,8808
sense_environment,0.093,0.076,0.09,8807
update_state_environment,0.0,0.004,0.0,8807
get_environment_broadcasts,0.002,0.006,0.0,8807
get_agent_broadcasts,0.008,0.045,0.0,8807
sense,0.106,0.104,0.099,8807
think,0.163,1.242,0.03,8807
perform_broadcast,0.006,0.052,0.0,270
do,0.796,2.455,0.056,8807
perform_wait_for_messages,0.921,2.627,0.074,7571
perform_state_change,0.462,1.952,0.041,1167
perform_observation,0.034,0.029,0.022,1031
