plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,9d4f8952,2,2310.0,0.333
0,0.0,9d552d3a,2,2340.0,0.333
0,0.0,9d57ac5e,2,2350.0,0.333
0,0.0,9d54d27c,2,2390.0,0.333
0,0.0,9d4d86a2,2,2560.0,0.333
0,0.0,9d4666a6,2,2710.0,0.333
0,0.0,9d46c100,2,2720.0,0.333
0,0.0,9d45aa2c,2,2760.0,0.333
1,3600.0,9d544c12,2,3630.0,0.333
1,3600.0,c342ff18,1,3630.0,0.103
1,3600.0,9d547912,2,7080.0,0.333
2,7200.0,9d4e438a,2,7320.0,0.333
2,7200.0,9d48ab96,2,8380.0,0.333
2,7200.0,9d4877c0,2,9260.0,0.333
3,10800.0,9d4de91c,2,13080.0,0.333
3,10800.0,9d56913e,2,13370.0,0.333
3,10800.0,9d5289d6,2,14170.0,0.333
