req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
a26b49aa,img_1,visible,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0.0,86400.0,86400.0,20.0,1.0,0.3332561728395062,0.3332561728395062
a26b49be,sar_0,sar,"[3646.401516137588, 3394.132650498894, 3982.9941244376128]",0.0,86400.0,86400.0,60.0,1.0,0.33310185185185187,0.33310185185185187
a26b49ba,img_1,visible,"[2630.7918613465945, 3624.2246161481426, 4541.426293066536]",0.0,86400.0,86400.0,140.0,1.0,0.3327932098765432,0.3327932098765432
a26b49de,sar_0,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,180.0,1.0,0.3326388888888889,0.11087962962962962
a26b4996,img_1,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,200.0,1.0,0.33256172839506176,0.33256172839506176
a26b49d0,sar_0,sar,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0.0,86400.0,86400.0,210.0,1.0,0.33252314814814815,0.33252314814814815
a26b49b9,img_1,visible,"[2554.4976095174534, 4002.3676229056555, 4258.663879136723]",0.0,86400.0,86400.0,230.0,1.0,0.332445987654321,0.332445987654321
a26b49aa,sar_0,sar,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0.0,86400.0,86400.0,300.0,1.0,0.33217592592592593,0.33217592592592593
a26b49bd,thm_0,thermal,"[-527.0624668467872, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,370.0,1.0,0.3319058641975309,0.3319058641975309
a26b49eb,thm_0,thermal,"[-484.4989370054224, -3071.0458366365833, 5569.071817699554]",0.0,86400.0,86400.0,410.0,1.0,0.33175154320987654,0.33175154320987654
a26b49cc,thm_0,thermal,"[818.7321547956416, -3678.3130987807453, 5145.902551294512]",0.0,86400.0,86400.0,630.0,1.0,0.33090277777777777,0.33090277777777777
a26b49d5,thm_0,thermal,"[915.182958438889, -3660.6480566836904, 5142.24840114309]",0.0,86400.0,86400.0,640.0,1.0,0.3308641975308642,0.3308641975308642
a26b49e3,sar_0,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,690.0,1.0,0.33067129629629627,0.33067129629629627
a26b49e4,thm_0,thermal,"[1114.333336214432, -3833.71379265699, 4974.085085035284]",0.0,86400.0,86400.0,690.0,1.0,0.33067129629629627,0.11022376543209875
a26b49ee,thm_0,thermal,"[1467.2017196260167, -3768.642845538931, 4932.065782009845]",0.0,86400.0,86400.0,730.0,1.0,0.330516975308642,0.330516975308642
a26b498d,img_0,visible,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0.0,86400.0,86400.0,750.0,1.0,0.3304398148148148,0.3304398148148148
