routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.007,0.044,0.0,5901
__check_action_completion,0.0,0.0,0.0,5901
preplanner/update_percepts,0.002,0.008,0.0,5901
preplanner/needs_planning,0.0,0.001,0.0,5901
preplanner/calculate_access_times,0.887,0.0,0.887,1
preplanner/_schedule_observations,12.194,0.0,12.194,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,136.092,0.0,136.092,1
preplanner/_schedule_maneuvers,0.609,0.0,0.609,1
preplanner/__schedule_periodic_replan,0.047,0.0,0.047,1
preplanner/generate_plan,149.243,0.0,149.243,1
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,5901
replanner/update_percepts,0.011,0.05,0.001,5901
replanner/check_request_completion,0.0,0.001,0.0,5901
replanner/check_request_end_time,0.0,0.0,0.0,5901
replanner/compare_bids,0.0,0.001,0.0,5901
replanner/consensus_phase,0.0,0.002,0.0,5901
replanner/is_observation_path_valid,0.005,0.046,0.001,413640
replanner/needs_planning,0.036,0.126,0.0,5901
replanner/_get_available_requests,0.384,0.54,0.19,1501
replanner/planning_phase,5.372,15.828,0.704,496
replanner/_schedule_observations,3.27,3.356,2.178,496
replanner/_schedule_maneuvers,0.366,0.464,0.26,496
replanner/_schedule_broadcasts,0.056,0.166,0.015,496
replanner/_schedule_waits,0.0,0.0,0.0,496
replanner/generate_plan,9.164,16.217,5.439,496
replanner/calc_imaging_time,0.07,0.093,0.026,117
