routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00024,0.00345,2e-05,3093
__check_action_completion,6e-05,1e-05,6e-05,3093
preplanner/update_percepts,4e-05,1e-05,3e-05,3093
preplanner/needs_planning,0.0,0.0,0.0,3093
preplanner/calculate_access_opportunities,0.00102,0.0,0.00102,1
preplanner/_schedule_observations,1.46417,0.0,1.46417,1
preplanner/is_observation_path_valid,0.00016,0.0,0.00016,1
preplanner/_create_broadcast_path,0.04608,0.0,0.04608,1
preplanner/_schedule_broadcasts,0.59565,0.0,0.59565,1
preplanner/_schedule_maneuvers,1.15854,0.0,1.15854,1
preplanner/__schedule_periodic_replan,0.00101,0.0,0.00101,1
preplanner/generate_plan,3.22209,0.0,3.22209,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3093
replanner/update_percepts,0.00014,0.00012,0.00013,3093
replanner/check_request_completion,0.22281,0.20988,0.17885,3093
replanner/check_request_end_time,0.0,0.0,0.0,3093
replanner/compare_bids,0.16042,0.22084,0.06808,3093
replanner/consensus_phase,0.38326,0.34649,0.32409,3093
replanner/needs_planning,0.38329,0.34648,0.32411,3093
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,3290
replanner/_can_bid,0.0,0.0,0.0,2349
replanner/_can_access,0.00031,0.00012,0.00034,28
replanner/_get_available_requests,0.00038,0.00023,0.00037,113
replanner/_schedule_maneuvers,0.99636,0.5851,0.95715,39
replanner/_create_broadcast_path,0.0901,0.06087,0.05477,39
replanner/_schedule_broadcasts,0.09034,0.06094,0.05491,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,1.08838,0.58062,1.06262,39
