ID,Requester,lat [deg],lon [deg],Severity,t start,t end,t corr,Measurment Types
13fcc43f-7083-11ef-92db-0a77b0016733,therm_sat_0_0,-59.0,112.90000000000003,53.80444576024227,2640.0,23892.593256953714,21252.593256953714,['visual']
4dd19b06-7083-11ef-92db-0a77b0016733,vis_sat_0_0,-47.4,-149.5,42.10434685928923,5070.0,23155.547203413775,18085.547203413775,['thermal']
594f122a-7083-11ef-92db-0a77b0016733,vis_sat_0_0,-64.6,100.40000000000003,26.382844941038066,10210.0,28546.481725418696,18336.481725418696,['thermal']
8e3c9e84-7083-11ef-92dc-0a77b0016733,vis_sat_0_1,-24.599999999999994,45.900000000000006,47.21905540513629,10810.0,26042.723228312738,15232.723228312738,['sar']
907be89e-7083-11ef-92dc-0a77b0016733,vis_sat_0_0,-6.199999999999989,-152.5,5.222883827994829,11750.0,29186.647963389092,17436.647963389092,['sar']
92fc4974-7083-11ef-92dc-0a77b0016733,therm_sat_0_0,39.900000000000006,6.0,64.99563198105001,12620.0,33113.91791316519,20493.91791316519,['sar']
9e2165b4-7083-11ef-92dc-0a77b0016733,vis_sat_0_1,-54.9,44.5,39.57644852587024,17340.0,30754.68898128476,13414.688981284758,['sar']
a2c1005f-7083-11ef-92dc-0a77b0016733,therm_sat_0_0,-9.799999999999995,2.5,50.35922791263581,19470.0,31087.03095483777,11617.03095483777,['visual']
dc751fea-7083-11ef-92dc-0a77b0016733,vis_sat_0_1,-47.3,130.0,18.794930672079644,24320.0,38509.97827631478,14189.978276314781,['sar']
e11ab52b-7083-11ef-92dc-0a77b0016733,sar_sat_0_0,25.40000000000001,157.20000000000005,63.730245910236825,27130.0,38118.93517475571,10988.935174755708,['visual']
e7398f27-7083-11ef-92dc-0a77b0016733,therm_sat_0_0,45.30000000000001,-72.69999999999999,13.08067112137362,30300.0,46005.797632310816,15705.797632310816,['sar']
eb2a5776-7083-11ef-92dc-0a77b0016733,sar_sat_0_0,-53.6,90.7,79.91464594107033,31620.0,52782.23295810596,21162.23295810596,['visual']
f0390855-7083-11ef-92dc-0a77b0016733,vis_sat_0_1,9.0,-66.8,92.00524907948706,33910.0,38170.269324545385,4260.269324545385,['sar']
f160ec50-7083-11ef-92dc-0a77b0016733,vis_sat_0_1,-22.3,-55.8,24.207511704237103,34480.0,51840.292321576475,17360.292321576475,['thermal']
fc7c9303-7083-11ef-92dc-0a77b0016733,sar_sat_0_0,-62.1,24.100000000000023,57.86136724196162,43270.0,44229.26616823488,959.2661682348771,['visual']
05678634-7084-11ef-92dc-0a77b0016733,sar_sat_0_0,43.20000000000002,-164.4,16.557292449645388,52560.0,55287.63991604526,2727.6399160452565,['thermal']
07c9f7f5-7084-11ef-92dc-0a77b0016733,sar_sat_0_0,-9.0,-141.5,94.48618182971047,53530.0,67398.16911559508,13868.169115595083,['thermal']
0cab6f20-7084-11ef-92dc-0a77b0016733,vis_sat_0_1,67.5,111.7,95.18913753217964,56280.0,70060.5482040628,13780.548204062798,['thermal']
155a49cd-7084-11ef-92dc-0a77b0016733,therm_sat_0_0,-65.0,-47.69999999999999,87.39895918725537,56500.0,57565.655284577515,1065.655284577515,['sar']
1de402e8-7084-11ef-92dc-0a77b0016733,sar_sat_0_0,56.80000000000001,154.3,75.66602922355055,58200.0,72027.05065453384,13827.050654533843,['visual']
29c82c79-7084-11ef-92dc-0a77b0016733,vis_sat_0_1,66.10000000000002,69.80000000000001,98.3645078388086,62100.0,64136.56852585676,2036.568525856761,['sar']
308bfee2-7084-11ef-92dc-0a77b0016733,vis_sat_0_1,56.70000000000002,136.60000000000002,39.20037399704713,62630.0,64906.75403928294,2276.7540392829396,['sar']
31cff4af-7084-11ef-92dc-0a77b0016733,sar_sat_0_0,58.900000000000006,37.10000000000002,58.7600064848526,63360.0,73240.31228525427,9880.312285254273,['thermal']
396ab534-7084-11ef-92dc-0a77b0016733,vis_sat_0_1,-62.8,-136.8,96.59576303373215,64980.0,68083.15583066721,3103.1558306672086,['sar']
5e44f7c4-7084-11ef-92dc-0a77b0016733,vis_sat_0_1,64.5,38.60000000000002,23.178668574771365,80190.0,96720.95425769416,16530.95425769416,['sar']
