observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
therm_sat_0_0,80.0,66.5,1.2,705.7,-2.18,2.42,,thermal
sar_sat_0_0,410.0,-22.4,88.5,764.8,2.25,2.52,81.9,sar
therm_sat_0_0,910.0,32.0,60.2,758.7,-3.07,3.43,,thermal
sar_sat_0_0,1120.0,-58.2,117.1,728.9,-3.97,4.43,54.37,sar
therm_sat_0_0,1400.0,5.1,71.2,773.6,-5.05,5.66,,thermal
sar_sat_0_0,1630.0,-65.9,-176.9,690.5,-2.86,3.17,43.24,sar
vis_sat_0_1,2030.0,32.1,-93.6,642.6,2.87,3.16,,visual
vis_sat_0_0,2030.0,49.8,41.4,739.7,1.93,2.15,,visual
vis_sat_0_0,2250.0,38.8,51.1,753.4,3.72,4.16,,visual
therm_sat_0_0,2640.0,-59.0,112.9,726.9,-3.13,3.49,53.51,thermal
sar_sat_0_0,2980.0,0.6,-112.2,630.0,-2.96,3.25,80.53,sar
therm_sat_0_0,3210.0,-64.0,-174.1,683.9,-1.46,1.61,42.74,thermal
vis_sat_0_1,3770.0,35.5,46.7,755.4,2.76,3.09,,visual
vis_sat_0_0,4270.0,-63.8,124.1,716.2,4.55,5.06,48.12,visual
vis_sat_0_1,4470.0,-2.1,62.3,771.5,2.71,3.04,,visual
sar_sat_0_0,4510.0,66.3,-17.1,706.2,-2.65,2.95,,sar
therm_sat_0_0,4910.0,24.9,-108.8,639.8,-5.12,5.63,,thermal
vis_sat_0_0,5070.0,-47.4,-149.5,658.3,3.67,4.05,47.04,visual
vis_sat_0_1,5840.0,-65.9,131.4,708.4,4.65,5.16,45.75,visual
vis_sat_0_1,5850.0,-66.1,133.2,706.8,3.89,4.32,45.52,visual
vis_sat_0_1,6230.0,-60.2,-177.3,685.7,8.71,9.64,41.93,visual
vis_sat_0_1,6450.0,-51.1,-159.8,663.9,4.08,4.5,45.25,visual
vis_sat_0_0,6480.0,31.0,-113.0,642.4,3.5,3.86,,visual
vis_sat_0_0,6830.0,49.6,-99.6,660.7,3.29,3.63,,visual
therm_sat_0_0,6970.0,25.1,38.9,762.8,-1.34,1.5,,thermal
sar_sat_0_0,7310.0,-66.2,120.4,709.3,-3.15,3.5,47.15,sar
therm_sat_0_0,8220.0,-42.4,67.9,747.8,-1.12,1.25,66.55,thermal
therm_sat_0_0,8850.0,-66.2,120.4,706.2,2.9,3.23,45.67,thermal
therm_sat_0_0,9110.0,-64.5,157.9,686.2,2.04,2.26,42.62,thermal
vis_sat_0_1,9280.0,56.6,2.7,735.6,6.7,7.47,,visual
vis_sat_0_1,9600.0,41.2,18.7,753.8,5.81,6.5,,visual
vis_sat_0_1,9630.0,39.2,19.7,753.2,4.06,4.54,,visual
vis_sat_0_0,10210.0,-64.6,100.4,713.2,1.65,1.84,48.29,visual
vis_sat_0_0,10560.0,-64.5,149.4,689.7,5.02,5.56,42.27,visual
sar_sat_0_0,10580.0,63.8,-22.8,716.7,2.76,3.06,,sar
vis_sat_0_1,10810.0,-24.6,45.9,763.4,2.23,2.5,80.49,visual
sar_sat_0_0,10860.0,53.2,1.1,740.2,6.28,7.0,,sar
vis_sat_0_1,11360.0,-52.7,66.8,736.9,4.13,4.6,57.83,visual
vis_sat_0_1,11590.0,-61.7,84.4,720.4,3.46,3.85,50.5,visual
vis_sat_0_0,11750.0,-6.2,-152.5,630.4,2.84,3.12,74.42,visual
vis_sat_0_1,11950.0,-66.1,133.2,693.1,2.86,3.17,43.08,visual
therm_sat_0_0,12620.0,39.9,6.0,750.5,0.46,0.52,,thermal
sar_sat_0_0,13050.0,-60.2,74.4,724.2,4.42,4.92,51.6,sar
sar_sat_0_0,13410.0,-66.2,120.4,699.9,6.29,6.98,43.25,sar
vis_sat_0_0,13570.0,62.8,-32.4,718.0,1.52,1.69,,visual
sar_sat_0_0,13590.0,-63.0,145.4,682.6,2.54,2.82,42.42,sar
sar_sat_0_0,13840.0,-52.9,166.4,667.5,5.13,5.66,44.25,sar
therm_sat_0_0,13900.0,-29.4,35.7,761.3,3.78,4.23,76.61,thermal
vis_sat_0_0,14070.0,40.7,-0.7,750.0,1.45,1.62,,visual
vis_sat_0_0,14460.0,20.0,10.2,765.9,1.41,1.57,,visual
sar_sat_0_0,14510.0,-17.9,-168.9,633.3,-1.64,1.81,65.87,sar
sar_sat_0_0,14610.0,-12.1,-167.1,631.5,2.43,2.67,69.8,sar
therm_sat_0_0,14950.0,-66.2,120.4,692.8,2.01,2.23,43.17,thermal
vis_sat_0_1,15300.0,52.1,-17.5,736.1,0.61,0.68,,visual
therm_sat_0_0,15480.0,-46.7,168.2,656.1,-1.41,1.56,47.61,thermal
therm_sat_0_0,16150.0,-9.7,-172.4,630.9,2.33,2.56,71.67,thermal
sar_sat_0_0,16930.0,45.7,-17.1,744.3,1.59,1.78,,sar
therm_sat_0_0,17080.0,42.4,-149.8,652.8,3.92,4.33,,thermal
therm_sat_0_0,17250.0,50.8,-141.9,661.9,2.56,2.82,,thermal
vis_sat_0_1,17340.0,-54.9,44.5,731.7,1.7,1.89,56.51,visual
vis_sat_0_1,18000.0,-63.8,124.1,683.5,1.73,1.92,42.53,visual
