Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
51,3376,,29.181,30.398,646.5,8.1,8.92,nan
66,2664,,37.2,35.279,647.9,4.22,4.65,nan
84,1205,,45.46,44.656,681.6,-15.05,16.64,nan
87,4069,,47.635,44.855,660.1,-4.76,5.26,nan
116,399,,59.514,66.243,701.5,-14.47,16.05,nan
118,3502,,60.622,67.811,691.0,-10.48,11.61,nan
123,1693,,61.735,73.415,707.9,-14.82,16.44,nan
139,2742,,67.336,92.333,699.3,6.93,7.69,nan
139,3288,,67.011,92.626,695.4,3.85,4.26,nan
140,904,,66.456,94.154,695.0,-2.21,2.45,nan
159,3381,,65.687,122.096,708.8,-1.27,1.41,nan
179,4673,,59.424,143.988,728.9,-6.79,7.56,85.94
602,426,,5.15,-3.28,629.4,0.32,0.35,nan
657,3540,,35.59,10.952,650.9,-7.3,8.04,nan
669,3764,,41.902,15.506,659.4,-8.58,9.46,nan
678,1228,,47.671,16.801,673.3,12.24,13.52,nan
695,4254,,55.674,27.047,674.3,7.87,8.7,nan
695,4986,,55.606,27.106,673.1,7.21,7.97,nan
701,180,,58.456,31.281,681.7,9.5,10.51,nan
701,3782,,57.364,33.013,673.1,-3.96,4.38,nan
709,3290,,61.674,38.168,688.4,9.97,11.04,nan
729,4367,,64.946,64.437,708.6,-11.95,13.27,nan
730,797,,64.974,65.712,711.9,-12.78,14.2,nan
730,801,,65.928,65.298,694.3,-4.11,4.56,nan
731,3338,,66.114,66.536,694.4,-3.45,3.82,nan
745,87,,68.125,87.761,721.9,12.29,13.67,nan
748,2742,,67.336,92.333,714.3,8.38,9.32,nan
748,2845,,65.539,91.326,713.8,-8.13,9.04,nan
749,2340,,66.941,93.511,710.8,5.94,6.6,nan
764,86,,63.034,112.477,718.5,2.71,3.01,nan
1296,2200,,59.019,8.518,676.6,5.77,6.39,nan
1298,1270,,59.965,9.998,680.6,7.46,8.26,nan
1298,3941,,60.123,9.781,684.0,9.22,10.21,nan
1300,4047,,59.871,13.146,676.6,-2.9,3.21,nan
1302,605,,60.729,14.997,677.5,-1.97,2.18,nan
1302,4661,,61.408,13.721,682.1,6.66,7.37,nan
1302,4883,,59.842,16.104,692.5,-11.54,12.78,nan
1303,2614,,62.027,14.281,688.4,9.6,10.63,nan
1304,2039,,62.905,14.569,705.2,15.02,16.66,nan
1304,3365,,62.43,15.434,689.0,9.53,10.55,nan
1310,2715,,63.696,22.9,683.3,2.0,2.21,nan
1311,1102,,62.979,25.256,692.1,-8.55,9.47,nan
1311,2806,,62.645,25.511,699.7,-11.71,12.99,nan
1311,4089,,62.319,26.115,711.7,-15.34,17.03,nan
1312,616,,62.978,26.685,699.1,-11.21,12.43,nan
1312,1396,,63.643,25.954,686.6,-4.46,4.94,nan
1314,3150,,64.154,28.304,688.0,-4.4,4.88,nan
1314,4003,,64.086,28.641,689.3,-5.52,6.12,nan
1315,1756,,63.532,30.535,706.8,-13.07,14.5,nan
1317,197,,65.895,31.397,691.7,5.68,6.3,nan
1317,3089,,63.749,33.051,714.4,-14.83,16.48,nan
1318,1084,,65.836,32.926,689.8,3.1,3.43,nan
1318,2026,,64.207,34.33,707.9,-12.71,14.11,nan
1318,3258,,65.038,33.663,691.4,-4.82,5.34,nan
1318,3711,,65.506,33.244,688.7,-0.32,0.36,nan
1318,4117,,64.398,34.048,702.4,-10.77,11.94,nan
1321,2068,,66.758,36.865,695.9,6.54,7.25,nan
1340,2904,,65.006,64.755,728.6,-13.82,15.38,nan
1392,2579,,48.635,114.419,751.5,8.97,10.02,72.07
1401,829,,43.335,116.66,747.9,-3.35,3.75,66.59
1404,2821,,42.751,119.697,762.8,10.65,11.92,65.84
1408,1857,,39.212,117.936,773.5,-13.31,14.91,62.38
1408,4567,,39.223,118.031,771.6,-12.76,14.3,62.39
1412,4500,,37.078,119.113,781.8,-14.91,16.72,60.19
1413,1703,,36.505,119.409,784.3,-15.38,17.24,59.6
1496,2322,,-7.026,141.157,781.6,9.36,10.5,27.07
1496,2702,,-7.068,141.059,779.5,8.51,9.54,26.97
1497,1780,,-7.551,141.309,780.8,9.12,10.23,26.9
1507,2272,,-13.849,141.487,774.8,-7.07,7.92,24.06
1536,2475,,-29.852,147.282,782.2,-13.05,14.64,28.04
1706,4598,,-41.35,-71.594,671.7,-14.1,15.57,nan
1707,404,,-40.265,-72.569,649.8,-3.11,3.42,nan
1707,4410,,-40.577,-71.762,659.3,-9.74,10.74,nan
1708,4842,,-40.062,-71.32,660.1,-10.36,11.43,nan
1709,3146,,-39.061,-72.068,647.9,-0.94,1.04,nan
1709,3454,,-39.198,-71.802,649.0,-3.37,3.72,nan
1717,1958,,-35.028,-68.68,649.7,-7.3,8.04,nan
1748,3144,,-17.462,-61.321,632.9,-0.7,0.77,nan
1773,3082,,-2.761,-57.478,650.8,14.11,15.54,nan
1914,1716,,64.705,13.207,710.6,-12.77,14.18,nan
1916,2070,,65.471,15.85,701.2,-8.54,9.48,nan
1916,3590,,65.512,15.627,700.1,-8.01,8.89,nan
1917,2368,,65.319,17.315,707.7,-10.97,12.18,nan
1917,3549,,66.437,16.805,693.4,-0.69,0.77,nan
1918,2293,,67.861,17.623,709.6,11.41,12.67,nan
1918,4433,,65.438,18.617,708.0,-10.81,12.01,nan
1924,1700,,65.977,27.165,708.6,-9.16,10.17,nan
1926,4867,,66.074,30.17,708.3,-8.31,9.23,nan
1927,288,,68.607,31.743,726.5,14.5,16.13,nan
1927,3834,,66.447,31.693,703.5,-4.78,5.3,nan
1928,1084,,65.836,32.926,713.4,-9.94,11.04,nan
1928,1373,,67.08,33.19,701.7,1.3,1.44,nan
1928,4045,,65.308,32.983,727.2,-14.46,16.09,nan
1931,2020,,68.112,38.159,722.3,12.33,13.71,nan
1938,3943,,66.006,47.969,709.7,2.37,2.63,nan
1952,1319,,62.698,65.331,724.4,6.46,7.19,89.91
1969,4165,,54.648,77.427,744.1,-10.16,11.34,79.82
1970,4943,,54.576,78.799,735.7,-5.58,6.22,79.48
1971,4100,,53.531,78.5,752.7,-12.59,14.07,78.54
1973,1070,,52.698,79.79,753.1,-12.32,13.77,77.49
1975,3649,,51.754,80.836,757.8,-13.3,14.86,76.39
1975,4071,,51.677,80.765,760.2,-13.98,15.63,76.33
1985,2309,,48.396,88.867,744.6,5.11,5.7,71.92
2002,1666,,38.86,93.873,763.2,-9.75,10.91,61.99
2004,872,,37.49,93.952,779.9,-14.55,16.32,60.61
2005,1722,,37.0,94.295,780.1,-14.46,16.2,60.11
2006,3604,,36.784,95.294,764.8,-9.57,10.71,59.85
2008,3639,,36.872,98.402,765.6,9.47,10.6,59.93
2011,3566,,35.258,99.165,764.5,8.43,9.44,58.34
2030,822,,24.52,102.935,763.6,-2.26,2.53,48.01
2054,642,,11.106,107.036,787.5,-11.76,13.2,36.06
2073,2424,,1.149,111.878,771.1,-1.92,2.15,29.56
2123,212,,-26.119,122.323,762.1,-1.43,1.6,27.38
2125,1852,,-26.925,123.336,762.3,3.07,3.43,28.37
2125,2238,,-27.758,121.309,784.6,-13.27,14.88,26.6
2126,2644,,-28.21,121.91,775.9,-10.74,12.04,27.2
2390,3646,,10.054,-75.391,639.6,-9.22,10.14,nan
