Eclipse times for Spacecraft with id vis_sat_1_0
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
0,126
518,719
1111,1312
1704,1905
2297,2498
2890,3091
3483,3685
4076,4278
4669,4871
5262,5464
5854,6057
6447,6650
7040,7243
7633,7836
8226,8430
