GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
12,803,-5.9,83.8
148,191,-66.1,160.5
188,900,-57.7,-150.8
221,572,-41.3,-133.3
398,494,53.8,-78.0
505,48,46.2,30.2
559,34,18.5,48.0
616,66,-13.1,58.4
691,530,-52.6,81.6
700,90,-55.9,88.8
1064,14,62.0,-16.1
1080,621,54.1,-5.5
1122,254,34.9,16.3
1538,106,32.0,-151.3
1554,433,40.7,-146.3
1636,634,67.9,-67.2
1667,668,58.3,-31.8
1863,463,-44.2,28.5
2159,912,46.4,-164.9
2231,757,67.1,-89.2
2365,752,4.2,-20.0
2431,287,-31.6,-5.6
2490,859,-59.4,24.7
2542,197,-65.1,93.1
2571,483,-53.7,119.4
2603,493,-36.3,131.4
2651,334,-9.8,144.1
2672,529,1.6,149.6
2768,898,54.6,178.1
2806,614,65.4,-140.8
2936,128,14.9,-52.3
3007,517,-23.2,-36.4
3072,8,-54.9,-8.8
3269,358,4.8,123.4
3317,95,31.8,134.6
3634,205,-41.2,-51.5
3703,249,-67.6,6.6
3711,353,-67.6,19.1
3896,126,23.9,106.5
4126,251,12.7,-101.2
4499,420,29.4,84.2
4554,114,58.2,107.9
4648,87,49.7,-148.4
4659,539,44.9,-142.1
4799,473,-29.7,-106.7
5140,766,53.8,80.5
5532,8,-54.9,-8.8
5627,764,-3.4,21.8
5684,838,28.3,35.7
5720,140,47.3,48.7
5796,629,65.0,130.8
6177,102,-27.9,-12.1
6585,248,-34.2,178.9
6708,854,-58.3,-67.6
6752,781,-37.5,-42.9
6796,654,-12.7,-32.2
6967,58,68.1,59.8
7070,188,23.9,129.4
7101,367,8.2,138.7
7254,406,-65.6,-152.1
7274,277,-65.0,-123.5
7603,766,53.8,80.5
7689,414,10.1,110.8
7689,606,10.8,112.7
7725,350,-9.9,117.2
7788,359,-42.3,136.5
7861,805,-68.3,-156.4
8104,396,54.6,-46.9
8354,827,-28.2,103.0
8382,959,-42.4,112.8
8402,483,-53.7,119.4
