routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.009,0.0,3085
update_state,0.0,0.0,0.0,3085
sense_environment,0.809,0.467,0.812,3084
update_state_environment,0.003,0.011,0.0,3084
get_environment_broadcasts,0.0,0.003,0.0,3084
get_agent_broadcasts,0.012,0.066,0.0,3084
sense,0.827,0.464,0.819,3084
think,0.439,0.398,0.367,3084
perform_broadcast,0.027,0.031,0.018,43
do,0.438,0.522,0.129,3084
perform_wait_for_messages,0.444,0.523,0.133,2979
perform_state_change,0.44,0.534,0.108,75
perform_observation,0.39,0.513,0.058,65
