plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,c233f10e,0,700.0,0.333
0,0.0,c234dd08,0,720.0,0.333
0,0.0,c2353ece,0,760.0,0.333
0,0.0,c243cb56,0,860.0,0.333
0,0.0,c24108ee,0,880.0,0.333
0,0.0,c245de96,0,890.0,0.333
0,0.0,c23d212a,0,940.0,0.333
0,0.0,c2382314,0,960.0,0.333
0,0.0,c23afc92,0,1730.0,0.333
0,0.0,c23d7b48,0,1750.0,0.333
0,0.0,c235cc18,0,1760.0,0.333
0,0.0,c23629a6,0,1770.0,0.333
0,0.0,c23bb376,0,1830.0,0.333
0,0.0,c24026ea,0,1990.0,0.333
0,0.0,c2429f24,0,2000.0,0.333
0,0.0,c2359c5c,0,2150.0,0.333
0,0.0,c239e654,0,2250.0,0.333
1,3600.0,c239b7a6,0,6800.0,0.333
1,3600.0,c23da80c,0,6810.0,0.333
1,3600.0,c23aa012,0,6820.0,0.333
1,3600.0,c240ac8c,0,6830.0,0.333
1,3600.0,c23e2fe8,0,7120.0,0.333
1,3600.0,c23a42d4,0,7130.0,0.333
2,6837.848,702dc348,0,6850.0,2.412
2,6837.848,c23e2fe8,0,7120.0,0.333
2,6837.848,c23a42d4,0,7130.0,0.333
3,7200.0,c23881d8,0,7740.0,0.333
3,7200.0,c2451b3c,0,7770.0,0.333
3,7200.0,c238ddf4,0,8370.0,0.333
3,7200.0,c23e032e,0,8600.0,0.333
4,10800.0,c236e260,0,12890.0,0.333
4,10800.0,c2426d06,0,12950.0,0.333
4,10800.0,c2454d32,0,13000.0,0.333
4,10800.0,c23cc856,0,13010.0,0.333
5,14400.0,c2356d5e,0,14520.0,0.333
5,14400.0,c241e75a,0,14790.0,0.333
5,14400.0,c240537c,0,15130.0,0.333
5,14400.0,c23e89c0,0,15140.0,0.333
7,21600.0,c23fc5e2,0,24790.0,0.333
8,25200.0,c23ee348,0,25610.0,0.333
9,28800.0,c2421342,0,31410.0,0.333
9,28800.0,1c94f53a,0,31410.0,3.337
9,28800.0,c238afc8,0,31530.0,0.333
9,28800.0,67ae089a,0,31530.0,2.893
9,28800.0,69c827e6,0,31530.0,2.893
9,28800.0,6ba0738e,0,31530.0,2.893
9,28800.0,6d48829e,0,31530.0,2.893
9,28800.0,c23acefc,0,31570.0,0.333
9,28800.0,c2341fa8,0,31640.0,0.333
9,28800.0,5ce4656c,0,31730.0,0.43
9,28800.0,c23c6d70,0,32370.0,0.333
10,32400.0,c2423f34,0,32550.0,0.333
11,36000.0,c241bb04,0,36050.0,0.333
11,36000.0,c23b8482,0,36330.0,0.333
11,36000.0,c236b56a,0,38270.0,0.333
12,39600.0,c23b29ec,0,42100.0,0.333
12,39600.0,c243fd9c,0,42390.0,0.333
14,46800.0,c2376ec4,0,48120.0,0.333
14,46800.0,c23eb5a8,0,48200.0,0.333
14,46800.0,c23b575a,0,48260.0,0.333
14,46800.0,c23c9b38,0,48330.0,0.333
14,46800.0,c23a71be,0,48460.0,0.333
14,46800.0,c24356e4,0,48600.0,0.333
15,50400.0,c2390bee,0,53010.0,0.333
15,50400.0,c24464bc,0,53050.0,0.333
15,50400.0,fa852298,0,53050.0,1.598
15,50400.0,c2464110,0,53090.0,0.333
15,50400.0,834a0bf2,0,53090.0,3.899
15,50400.0,c23988b2,0,53130.0,0.333
15,50400.0,c237f5ba,0,53160.0,0.333
15,50400.0,83b053a8,0,53160.0,2.243
15,50400.0,c233ba72,0,53300.0,0.333
15,50400.0,c237130c,0,53360.0,0.333
15,50400.0,c23f10b6,0,53370.0,0.333
15,50400.0,ade05ebc,0,53490.0,1.61
16,54000.0,c23c10dc,0,54070.0,0.333
16,54000.0,c23c3f44,0,54100.0,0.333
16,54000.0,c2350b52,0,54130.0,0.333
16,54000.0,c23e5d74,0,54160.0,0.333
16,54000.0,a8f8c6cc,0,54160.0,3.159
16,54000.0,c2449c48,0,54370.0,0.333
17,57600.0,c24430f0,0,60080.0,0.333
17,57600.0,c245ac50,0,60110.0,0.333
17,57600.0,c23939c0,0,60270.0,0.333
17,57600.0,c2439398,0,60650.0,0.333
17,57600.0,1df32938,0,60650.0,4.262
17,57600.0,aaeddfd0,0,60650.0,2.654
19,64800.0,02998892,0,66280.0,3.129
19,64800.0,c2457c3a,0,66310.0,0.333
19,64800.0,bb147276,0,66310.0,2.515
19,64800.0,5f5fb97a,0,66320.0,2.593
19,64800.0,5f590008,0,66320.0,2.593
19,64800.0,34444ada,0,66320.0,1.243
19,64800.0,bd66bf66,0,66320.0,3.875
19,64800.0,bcb224d4,0,66320.0,3.875
19,64800.0,bcae0bec,0,66320.0,3.875
19,64800.0,bbd26010,0,66320.0,3.875
19,64800.0,ac58726e,0,66320.0,3.875
19,64800.0,a13e5420,0,66320.0,3.875
19,64800.0,638eb656,0,66350.0,3.633
19,64800.0,658db4f2,0,66350.0,3.633
19,64800.0,c243241c,0,67120.0,0.333
19,64800.0,72c9f810,0,67120.0,3.14
20,68400.0,c23be08a,0,70520.0,0.333
20,68400.0,237baa46,0,70520.0,4.079
20,68400.0,5fe817f2,0,70520.0,2.063
20,68400.0,c23ff26a,0,70940.0,0.333
20,68400.0,f5327796,0,70940.0,3.037
21,72000.0,c2347d4a,0,73090.0,0.333
21,72000.0,2a71b3fe,0,73100.0,4.28
21,72000.0,2d069512,0,73100.0,4.28
21,72000.0,2c10efa4,0,73100.0,4.28
21,72000.0,2b167ba0,0,73100.0,4.28
21,72000.0,c23f3d3e,0,73100.0,0.333
21,72000.0,c24162b2,0,73490.0,0.333
21,72000.0,b4e428a6,0,73490.0,2.845
21,72000.0,b646da9a,0,73490.0,2.845
21,72000.0,c23657d2,0,74550.0,0.333
21,72000.0,c23dd444,0,74590.0,0.333
