routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00324,0.01334,2e-05,4479
__check_action_completion,6e-05,1e-05,6e-05,4479
preplanner/update_percepts,0.00016,8e-05,0.00017,4479
preplanner/needs_planning,0.0,0.0,0.0,4479
preplanner/calculate_access_opportunities,0.03967,0.0,0.03967,1
preplanner/_schedule_observations,0.12585,0.0,0.12585,1
preplanner/is_observation_path_valid,0.00105,0.0,0.00105,1
preplanner/_create_broadcast_path,0.00706,0.0,0.00706,1
preplanner/_schedule_broadcasts,0.18799,0.0,0.18799,1
preplanner/_schedule_maneuvers,0.36083,0.0,0.36083,1
preplanner/__schedule_periodic_replan,0.02622,0.0,0.02622,1
preplanner/generate_plan,0.73819,0.0,0.73819,1
replanner/compile_new_measurement_request_bids,2e-05,0.00013,2e-05,4479
replanner/update_percepts,0.00076,0.00155,0.00041,4479
replanner/check_request_completion,0.00755,0.00871,0.00455,4479
replanner/check_request_end_time,0.0,0.0,0.0,4479
replanner/compare_bids,0.00477,0.00727,0.00184,4479
replanner/consensus_phase,0.01234,0.0128,0.00899,4479
replanner/needs_planning,0.0124,0.01276,0.009,4479
replanner/_get_available_requests,0.00076,0.00228,0.00025,493
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,70
replanner/_get_matching_request,1e-05,0.0,1e-05,8683
replanner/_can_bid,0.0,0.0,0.0,8543
replanner/_schedule_maneuvers,0.06772,0.0464,0.05477,35
replanner/_create_broadcast_path,0.00785,0.00647,0.00652,44
replanner/_schedule_broadcasts,0.01017,0.0072,0.0069,35
replanner/_schedule_waits,0.0,0.0,0.0,35
replanner/generate_plan,0.08937,0.05066,0.07314,35
replanner/_can_access,0.00562,0.00499,0.0045,47
