routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.019,0.0,3558
update_state,0.0,0.0,0.0,3558
sense_environment,0.173,0.098,0.165,3558
update_state_environment,0.002,0.014,0.0,3558
get_environment_broadcasts,0.013,0.026,0.0,3558
get_agent_broadcasts,0.064,0.095,0.0,3558
sense,0.256,0.133,0.24,3558
think,0.44,0.361,0.38,3557
perform_broadcast,0.005,0.022,0.0,1257
do,0.161,0.145,0.126,3557
perform_wait_for_messages,0.154,0.16,0.101,2300
perform_state_change,0.133,0.122,0.093,893
perform_observation,0.169,0.107,0.151,1230
