routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.065,0.0,5865
update_state,0.0,0.0,0.0,5865
sense_environment,0.164,0.195,0.136,5865
update_state_environment,0.002,0.013,0.0,5865
get_environment_broadcasts,0.006,0.018,0.0,5865
get_agent_broadcasts,0.078,0.503,0.0,5865
sense,0.258,0.619,0.16,5865
think,0.806,6.029,0.07,5864
perform_broadcast,0.009,0.059,0.0,618
do,0.506,2.229,0.083,5864
perform_wait_for_messages,0.651,2.552,0.119,4414
perform_state_change,0.084,0.107,0.047,757
perform_observation,0.079,0.085,0.065,1087
