routine,t_avg,t_std,t_med,n
check_action_statuses,0.02,0.093,0.0,10098
update_state,0.0,0.001,0.0,10098
sense_environment,0.743,1.049,0.502,10097
update_state_environment,0.015,0.064,0.0,10097
get_environment_broadcasts,0.006,0.035,0.0,10097
get_agent_broadcasts,0.188,0.87,0.0,10097
sense,0.973,1.729,0.546,10097
think,1.683,9.508,0.134,10097
perform_broadcast,0.051,0.162,0.0,1061
do,1.2,4.128,0.333,10097
perform_wait_for_messages,1.415,4.524,0.411,8293
perform_state_change,0.564,1.468,0.281,1229
perform_observation,0.302,0.374,0.259,1099
