routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.009,0.0,880
update_state,0.0,0.0,0.0,880
sense_environment,0.106,0.052,0.103,879
update_state_environment,0.001,0.005,0.0,879
get_environment_broadcasts,0.009,0.016,0.0,879
get_agent_broadcasts,0.033,0.047,0.0,879
sense,0.15,0.064,0.148,879
think,0.109,0.675,0.06,879
perform_broadcast,0.008,0.018,0.0,320
do,0.068,0.057,0.056,879
perform_wait_for_messages,0.063,0.061,0.046,559
perform_state_change,0.052,0.045,0.039,228
perform_observation,0.074,0.042,0.066,299
