Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
102,100,,56.0,111.3,685.4,12.61,13.95,nan
356,270,,-32.9,-100.8,770.7,-10.14,11.35,80.28
381,324,,-46.1,-92.9,770.6,-14.13,15.82,81.53
391,995,,-50.3,-86.5,739.5,-2.93,3.27,83.7
423,215,,-61.8,-59.3,739.4,13.49,15.04,88.61
429,800,,-65.7,-54.8,721.8,-8.88,9.88,86.72
591,166,,-1.2,54.8,630.0,-2.88,3.16,nan
774,41,,59.5,-177.7,726.0,3.19,3.55,87.09
782,235,,56.6,-170.8,738.0,7.9,8.82,86.83
848,967,,22.8,-145.6,765.7,3.48,3.9,81.2
959,378,,-37.5,-121.3,752.6,1.08,1.21,82.05
1035,481,,-66.7,-60.7,702.6,1.34,1.49,89.19
1102,307,,-46.1,6.6,657.3,3.98,4.39,nan
1113,713,,-40.5,11.3,650.4,3.02,3.33,nan
1142,576,,-25.3,21.7,651.9,-11.83,13.03,nan
1397,725,,46.3,176.9,758.9,10.69,11.95,84.97
1555,919,,-39.9,-147.0,770.6,-12.26,13.73,80.5
1678,526,,-53.8,-28.6,677.3,9.89,10.94,nan
1864,48,,46.2,30.2,677.3,-13.49,14.91,nan
2057,640,,10.5,170.2,784.1,10.5,11.78,80.73
2160,767,,-44.7,-164.3,755.8,9.52,10.65,83.85
2172,97,,-50.4,-158.3,749.9,10.11,11.3,84.98
2378,752,,4.2,-20.0,651.2,14.23,15.66,nan
2400,544,,16.2,-14.4,633.3,2.98,3.28,nan
2415,274,,24.5,-10.5,636.8,-1.04,1.15,nan
2423,286,,29.3,-9.4,647.0,8.25,9.08,nan
2433,685,,34.3,-5.3,644.9,-2.91,3.21,nan
2513,193,,66.4,56.5,697.4,-3.81,4.22,nan
2532,899,,64.3,83.0,727.6,-12.02,13.38,87.54
2568,424,,53.4,119.2,745.3,8.93,9.97,85.92
2577,349,,48.1,122.1,743.9,-4.95,5.53,83.42
2610,399,,31.8,135.4,760.2,4.1,4.59,81.68
2707,36,,-20.9,156.2,770.5,6.63,7.43,80.4
2791,849,,-61.8,-164.7,719.3,1.36,1.52,86.52
2934,180,,-17.4,-51.2,632.8,-0.69,0.75,nan
3007,873,,24.2,-36.3,639.0,4.95,5.44,nan
3038,611,,40.6,-25.6,655.1,-6.78,7.47,nan
3065,728,,54.9,-13.9,673.2,7.78,8.6,nan
3368,954,,-56.6,154.9,746.0,-11.2,12.5,83.27
3432,277,,-65.0,-123.5,697.7,-11.06,12.26,nan
3474,324,,-46.1,-92.9,655.7,2.1,2.31,nan
3707,105,,68.5,19.1,726.0,14.04,15.62,nan
3952,755,,-52.2,125.2,740.7,-6.18,6.9,82.82
4169,37,,10.9,-92.0,640.7,9.73,10.7,nan
4271,897,,61.2,-44.0,700.6,-13.07,14.49,nan
4308,742,,65.1,4.8,717.9,-9.02,10.03,88.16
4358,140,,47.3,48.7,742.7,-1.66,1.85,83.2
4366,371,,42.6,50.8,765.8,-12.05,13.48,81.17
4621,676,,-61.7,-172.5,702.1,13.4,14.86,nan
4715,5,,-16.6,-124.7,643.3,-10.17,11.19,nan
4965,185,,40.2,29.6,750.6,-1.48,1.65,81.7
5042,583,,-0.4,49.9,803.2,15.45,17.37,79.86
5143,158,,-53.1,81.1,752.5,12.54,14.0,85.24
5148,638,,-56.3,82.5,729.2,-0.76,0.85,84.26
5824,954,,-56.6,154.9,668.8,-1.04,1.15,nan
5907,987,,-12.9,-173.6,635.7,-6.74,7.41,nan
6114,566,,56.6,-41.7,750.5,-13.35,14.91,84.12
6261,902,,-18.9,5.7,772.5,7.23,8.1,78.96
6299,133,,-39.1,15.9,754.2,5.63,6.29,81.19
6334,103,,-56.8,32.0,733.0,-5.75,6.41,83.49
6384,197,,-65.1,93.1,712.0,12.82,14.24,nan
6612,141,,49.4,-169.0,660.1,1.21,1.33,nan
6635,300,,60.4,-154.3,685.5,9.42,10.43,nan
6944,686,,-63.9,21.5,734.1,-11.83,13.18,84.8
7091,793,,-13.8,135.7,632.0,-2.64,2.9,nan
7228,41,,59.5,-177.7,675.7,-1.74,1.92,nan
7258,614,,65.4,-140.8,719.6,-13.52,15.03,89.62
7297,746,,58.1,-93.5,737.8,-9.71,10.82,84.78
7435,397,,-12.8,-47.5,768.3,0.43,0.49,77.26
7470,148,,-31.9,-39.7,758.4,-2.94,3.29,78.63
7494,904,,-44.4,-31.8,747.1,-4.05,4.52,80.57
7522,670,,-57.2,-15.5,727.3,0.27,0.3,84.17
7540,980,,-64.9,0.0,733.2,-12.3,13.7,85.07
7676,409,,-17.9,108.2,636.7,5.99,6.59,nan
7933,730,,39.4,-92.0,776.9,13.68,15.34,82.38
8058,865,,-28.4,-64.2,778.2,11.96,13.41,79.85
8093,198,,-47.3,-53.9,742.2,-2.4,2.68,81.22
8190,743,,-59.5,51.6,679.7,-8.04,8.89,nan
8330,579,,16.9,95.5,643.5,9.99,11.0,nan
8331,951,,17.6,95.6,647.4,11.52,12.68,nan
8398,424,,53.4,119.2,673.5,8.81,9.74,nan
8558,101,,22.1,-108.8,779.2,10.31,11.56,79.17
8635,772,,-19.9,-93.0,785.1,12.32,13.82,78.77
