routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
vis_0_wait,0.448,2.644,0.32,5263
vis_1_wait,0.448,2.644,0.32,5263
vis_2_wait,0.45,2.641,0.32,5263
therm_0_wait,0.476,2.642,0.335,5263
therm_1_wait,0.477,2.642,0.335,5263
therm_2_wait,0.475,2.642,0.334,5263
sar_0_wait,0.468,2.642,0.328,5263
sar_1_wait,0.466,2.64,0.328,5263
sar_2_wait,0.467,2.642,0.327,5263
clock_wait,0.552,2.641,0.435,5263
sim_runtime,2907.255,0.0,2907.255,1
