routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1355
update_state,0.0,0.0,0.0,1355
sense_environment,0.075,0.032,0.079,1354
update_state_environment,0.0,0.0,0.0,1354
get_environment_broadcasts,0.001,0.005,0.0,1354
get_agent_broadcasts,0.004,0.009,0.0,1354
sense,0.081,0.031,0.082,1354
think,0.04,0.025,0.039,1354
perform_broadcast,0.002,0.006,0.001,77
do,0.029,0.017,0.026,1354
perform_wait_for_messages,0.029,0.017,0.026,1277
perform_state_change,0.026,0.016,0.019,84
perform_observation,0.02,0.015,0.016,75
