routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.016,0.0,4362
update_state,0.0,0.0,0.0,4362
sense_environment,0.173,0.1,0.162,4361
update_state_environment,0.002,0.014,0.0,4361
get_environment_broadcasts,0.012,0.026,0.0,4361
get_agent_broadcasts,0.058,0.092,0.0,4361
sense,0.248,0.13,0.231,4361
think,0.431,0.351,0.391,4361
perform_broadcast,0.005,0.039,0.0,1416
do,0.159,0.146,0.122,4361
perform_wait_for_messages,0.153,0.158,0.102,2945
perform_state_change,0.136,0.129,0.098,1408
perform_observation,0.167,0.11,0.148,1407
