routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.002,0.012,0.0,8577
__check_action_completion,0.0,0.0,0.0,8577
preplanner/update_percepts,0.001,0.003,0.0,8577
preplanner/needs_planning,0.0,0.0,0.0,8577
preplanner/calculate_access_times,0.864,0.0,0.864,1
preplanner/_schedule_observations,6.479,0.0,6.479,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,76.18,0.0,76.18,1
preplanner/_schedule_maneuvers,0.643,0.0,0.643,1
preplanner/__schedule_periodic_replan,0.016,0.0,0.016,1
preplanner/generate_plan,83.357,0.0,83.357,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8577
replanner/update_percepts,0.005,0.035,0.001,8577
replanner/check_request_completion,0.0,0.001,0.0,8577
replanner/check_request_end_time,0.0,0.0,0.0,8577
replanner/compare_bids,0.0,0.0,0.0,8577
replanner/consensus_phase,0.0,0.001,0.0,8577
replanner/is_observation_path_valid,0.003,0.034,0.001,171460
replanner/needs_planning,0.008,0.034,0.0,8577
replanner/_get_available_requests,0.107,0.172,0.062,1207
replanner/planning_phase,1.526,4.721,0.207,207
replanner/_schedule_observations,2.366,2.453,1.454,207
replanner/_schedule_maneuvers,0.285,0.26,0.212,207
replanner/_schedule_broadcasts,0.018,0.023,0.011,207
replanner/_schedule_waits,0.0,0.0,0.0,207
replanner/generate_plan,4.26,5.403,2.495,207
replanner/calc_imaging_time,0.153,0.187,0.109,19
