routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.008,0.021,0.0,2686
__check_action_completion,0.0,0.0,0.0,2686
preplanner/update_percepts,0.0,0.003,0.0,2686
preplanner/needs_planning,0.0,0.0,0.0,2686
preplanner/calculate_access_times,0.364,0.0,0.364,1
preplanner/_schedule_observations,4.442,0.0,4.442,1
preplanner/is_observation_path_valid,0.002,0.0,0.002,1
preplanner/_schedule_broadcasts,62.642,0.0,62.642,1
preplanner/_schedule_maneuvers,1.09,0.0,1.09,1
preplanner/__schedule_periodic_replan,0.03,0.0,0.03,1
preplanner/generate_plan,68.837,0.0,68.837,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2686
replanner/update_percepts,0.01,0.028,0.001,2686
replanner/check_request_completion,0.0,0.0,0.0,2686
replanner/check_request_end_time,0.0,0.0,0.0,2686
replanner/compare_bids,0.0,0.001,0.0,2686
replanner/consensus_phase,0.0,0.001,0.0,2686
replanner/is_observation_path_valid,0.001,0.012,0.0,17324
replanner/needs_planning,0.001,0.008,0.0,2686
replanner/_get_available_requests,0.004,0.016,0.0,982
replanner/planning_phase,0.996,3.58,0.0,14
replanner/_schedule_observations,1.088,1.068,0.498,14
replanner/_schedule_maneuvers,0.188,0.198,0.119,14
replanner/_schedule_broadcasts,0.053,0.089,0.022,14
replanner/_schedule_waits,0.0,0.0,0.0,14
replanner/generate_plan,2.347,3.485,1.042,14
replanner/calc_imaging_time,0.094,0.086,0.059,4
