routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.035,0.0,2687
update_state,0.0,0.0,0.0,2687
sense_environment,0.092,0.058,0.087,2686
update_state_environment,0.001,0.004,0.0,2686
get_environment_broadcasts,0.011,0.019,0.0,2686
get_agent_broadcasts,0.005,0.047,0.0,2686
sense,0.11,0.109,0.106,2686
think,0.105,1.371,0.05,2686
perform_broadcast,0.004,0.013,0.0,89
do,0.067,0.064,0.055,2686
perform_wait_for_messages,0.064,0.074,0.047,1698
perform_state_change,0.045,0.041,0.031,696
perform_observation,0.073,0.04,0.065,975
