routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.003,0.0,1423
__check_action_completion,0.0,0.0,0.0,1423
preplanner/__get_new_requests,0.0,0.0,0.0,1423
preplanner/__update_performed_requests,0.0,0.001,0.0,1423
preplanner/_update_access_times,0.041,1.527,0.0,1423
preplanner/needs_planning,0.0,0.0,0.0,1423
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_schedule_measurements,1.848,0.0,1.848,1
preplanner/_schedule_broadcasts,0.923,0.904,0.923,2
preplanner/_schedule_maneuvers,1.08,0.0,1.08,1
preplanner/__schedule_periodic_replan,0.939,0.0,0.939,1
preplanner/generate_plan,6.04,0.0,6.04,1
replanner/__get_new_requests,0.0,0.0,0.0,1423
replanner/__update_performed_requests,0.0,0.002,0.0,1423
replanner/_update_access_times,0.091,2.435,0.0,1423
