routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.028,0.0,1424
update_state,0.0,0.0,0.0,1424
sense_environment,0.239,0.128,0.224,1423
update_state_environment,0.004,0.019,0.0,1423
get_environment_broadcasts,0.0,0.0,0.0,1423
get_agent_broadcasts,0.0,0.0,0.0,1423
sense,0.247,0.132,0.23,1423
think,0.476,4.134,0.297,1423
perform_broadcast,0.009,0.04,0.0,50
do,0.227,0.393,0.181,1423
perform_wait_for_messages,0.224,0.398,0.175,1373
perform_state_change,0.232,0.407,0.185,1313
perform_measurement,0.172,0.153,0.132,49
