plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,40add79a,0,2710.0,0.333
0,0,40ae0b7a,0,2730.0,0.333
0,0,40b4c4b0,0,2760.0,0.333
0,0,40bd7e52,0,2880.0,0.333
0,0,40b95b10,0,2890.0,0.333
0,0,40bae9bc,0,2900.0,0.333
0,0,40b70ac2,0,2950.0,0.333
0,0,40b28cfe,0,3670.0,0.333
0,0,40bee29c,0,3680.0,0.333
0,0,40b7624c,0,3760.0,0.333
0,0,40bf0f60,0,3920.0,0.333
0,0,40bdd366,0,3960.0,0.333
0,0,40bc785e,0,4000.0,0.333
0,0,40b6dd9a,0,4140.0,0.333
0,0,40b3e608,0,4170.0,0.333
0,0,40b1517c,0,8580.0,0.333
0,0,40b3b96c,0,8810.0,0.333
0,0,40b4992c,0,8820.0,0.333
0,0,40ba9246,0,8830.0,0.333
0,0,40b2b8d2,0,8840.0,0.333
0,0,40bbf4d8,0,8890.0,0.333
0,0,40bc4e1a,0,8910.0,0.333
0,0,40beb0ce,0,8920.0,0.333
0,0,40b81eb2,0,9130.0,0.333
0,0,40b43d7e,0,9140.0,0.333
0,0,40be8464,0,9790.0,0.333
0,0,40b26116,0,10710.0,0.333
0,0,40b124e0,0,10740.0,0.333
0,0,40b9030e,0,10750.0,0.333
0,0,40ad9b36,0,10760.0,0.333
0,0,40bccd54,0,10890.0,0.333
0,0,40aeb0ca,0,11010.0,0.333
0,0,40b207fc,0,11050.0,0.333
0,0,40b0f5ec,0,14910.0,0.333
0,0,40b6b1a8,0,15020.0,0.333
0,0,40b7bb0c,0,25030.0,0.333
0,0,40b736aa,0,25050.0,0.333
0,0,40ba669a,0,25070.0,0.333
0,0,40b06d7a,0,25090.0,0.333
0,0,40b9b272,0,26810.0,0.333
0,0,40b23560,0,27590.0,0.333
0,0,40bf3a1c,0,27610.0,0.333
0,0,40b9de32,0,28710.0,0.333
0,0,40b78f74,0,33540.0,0.333
0,0,40b5d684,0,35090.0,0.333
0,0,40babdf2,0,37680.0,0.333
0,0,40bb4100,0,38020.0,0.333
0,0,40bcf7c0,0,38430.0,0.333
0,0,40bf64c4,0,41270.0,0.333
0,0,40be571e,0,43960.0,0.333
0,0,40b92f5a,0,44300.0,0.333
0,0,40ae7b50,0,44350.0,0.333
0,0,40b986da,0,50050.0,0.333
0,0,40b17e7c,0,50130.0,0.333
0,0,40b0114a,0,50170.0,0.333
0,0,40b548cc,0,50270.0,0.333
0,0,40be2b0e,0,50380.0,0.333
0,0,40bd27cc,0,50620.0,0.333
0,0,40bb1554,0,55240.0,0.333
0,0,40b2e6a4,0,55670.0,0.333
0,0,40b63188,0,56110.0,0.333
0,0,40bd53dc,0,56580.0,0.333
0,0,40b5a448,0,62270.0,0.333
0,0,40afe562,0,68330.0,0.333
0,0,40b4f02a,0,68340.0,0.333
0,0,40b03d1e,0,68360.0,0.333
0,0,40b46d76,0,68940.0,0.333
0,0,40bda8e6,0,69140.0,0.333
0,0,40b1ab36,0,72490.0,0.333
0,0,40bb6c84,0,72980.0,0.333
0,0,40b686ec,0,75050.0,0.333
0,0,40b51bae,0,75290.0,0.333
0,0,40aee09a,0,85670.0,0.333
0,0,40af4986,0,85710.0,0.333
0,0,40b8d758,0,85940.0,0.333
