routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,159
update_state,0.0,0.0,0.0,159
sense_environment,0.045,0.019,0.048,158
update_state_environment,0.0,0.0,0.0,158
get_environment_broadcasts,0.001,0.003,0.0,158
get_agent_broadcasts,0.0,0.003,0.0,158
sense,0.047,0.018,0.049,158
think,0.285,2.236,0.03,158
perform_wait_for_messages,0.923,9.62,0.023,144
do,0.842,9.188,0.021,158
perform_state_change,0.029,0.018,0.021,13
perform_observation,0.012,0.005,0.011,14
perform_broadcast,0.007,0.0,0.007,1
