lat [deg],lon [deg],start time [s],duration [s],severity,measurements
56.03976,160.6032,2820.0,6000,0.9819391220514211,"[visible,thermal,sar]"
36.22239,-111.91967,98940.0,6000,0.42492478671401507,"[visible,thermal,sar]"
36.22665,-111.92127,98940.0,6000,0.42492478671401507,"[visible,thermal,sar]"
35.20144,-120.10608,104940.0,6000,0.5609433514361982,"[visible,thermal,sar]"
35.20193,-120.09983,104940.0,6000,0.5609433514361982,"[visible,thermal,sar]"
40.79994,-110.72737,269580.0,6000,0.3294414595979904,"[visible,thermal,sar]"
37.66682,-108.2041,275580.0,6000,0.4164321045670573,"[visible,thermal,sar]"
55.35768,-103.7006,275820.0,6000,0.42993900577967475,"[visible,thermal,sar]"
55.30653,-103.61913,361200.0,6000,0.3112643099029615,"[visible,thermal,sar]"
-9.06713,-60.64711,439200.0,6000,0.389054952934166,"[visible,thermal,sar]"
-7.70568,28.83928,500100.0,6000,0.38410855905393554,"[visible,thermal,sar]"
49.14057,-124.74493,537720.0,6000,0.6939291614384752,"[visible,thermal,sar]"
-14.74076,132.18553,561000.0,6000,0.30269895791447243,"[visible,thermal,sar]"
-7.9192,24.66677,585480.0,6000,0.3810903383023356,"[visible,thermal,sar]"
-7.91989,24.66155,585480.0,6000,0.3810903383023356,"[visible,thermal,sar]"
-7.91268,24.6659,585480.0,6000,0.3810903383023356,"[visible,thermal,sar]"
-8.88969,23.05653,591480.0,6000,0.32119101025613694,"[visible,thermal,sar]"
-8.88881,23.06115,591480.0,6000,0.32119101025613694,"[visible,thermal,sar]"
-8.89576,23.05755,591480.0,6000,0.32119101025613694,"[visible,thermal,sar]"
-8.89488,23.06218,591480.0,6000,0.32119101025613694,"[visible,thermal,sar]"
-4.9138,18.61484,591600.0,6000,0.405841686327896,"[visible,thermal,sar]"
-8.5398,23.67462,676740.0,6000,0.36186189823315396,"[visible,thermal,sar]"
42.42702,-7.14922,683760.0,6000,0.8005503529331969,"[visible,thermal,sar]"
42.42662,-7.13887,683760.0,6000,0.35646010667932737,"[visible,thermal,sar]"
42.43279,-7.13602,683760.0,6000,0.35646010667932737,"[visible,thermal,sar]"
42.40915,-7.13216,683760.0,6000,0.442820946355123,"[visible,thermal,sar]"
42.41518,-7.13477,683760.0,6000,0.442820946355123,"[visible,thermal,sar]"
42.42174,-7.11448,683760.0,6000,0.3193403516251399,"[visible,thermal,sar]"
42.42143,-7.12769,683760.0,6000,0.7788075363470324,"[visible,thermal,sar]"
42.0956,-7.13168,683760.0,6000,0.3065068576107125,"[visible,thermal,sar]"
43.06199,-4.91481,768900.0,6000,0.34763798791742767,"[visible,thermal,sar]"
43.06217,-4.91102,768900.0,6000,0.34763798791742767,"[visible,thermal,sar]"
42.98479,-4.82771,768900.0,6000,0.32065325342880535,"[visible,thermal,sar]"
42.98498,-4.82331,768900.0,6000,0.32065325342880535,"[visible,thermal,sar]"
41.98228,-7.52252,768900.0,6000,0.49398535944925953,"[visible,thermal,sar]"
41.98176,-7.52985,768900.0,6000,0.49398535944925953,"[visible,thermal,sar]"
61.66415,-117.4639,787740.0,6000,0.31082344619767166,"[visible,thermal,sar]"
61.66793,-117.46868,787740.0,6000,0.31082344619767166,"[visible,thermal,sar]"
56.03959,160.59358,0.0,6000,0.4680325367103816,"[visible,thermal,sar]"
56.04119,160.58777,0.0,6000,0.3858623245628909,"[visible,thermal,sar]"
56.03798,160.59944,0.0,6000,0.4680325367103816,"[visible,thermal,sar]"
-9.43877,21.25896,70920.0,6000,0.3512569460256864,"[visible,thermal,sar]"
-8.73322,17.3243,70920.0,6000,0.3665999719009946,"[visible,thermal,sar]"
37.67586,-108.15299,102120.0,6000,0.35968180298721497,"[visible,thermal,sar]"
37.67115,-108.1532,102120.0,6000,0.35968180298721497,"[visible,thermal,sar]"
39.91884,-108.03106,102120.0,6000,1.0,"[visible,thermal,sar]"
39.91159,-108.13058,102120.0,6000,0.31332328874634835,"[visible,thermal,sar]"
39.9068,-108.13038,102120.0,6000,0.31332328874634835,"[visible,thermal,sar]"
39.90634,-108.1366,102120.0,6000,0.31332328874634835,"[visible,thermal,sar]"
39.90244,-108.12404,102120.0,6000,0.403879600606551,"[visible,thermal,sar]"
39.90294,-108.11716,102120.0,6000,0.403879600606551,"[visible,thermal,sar]"
39.89871,-108.04169,102120.0,6000,0.3188752646393396,"[visible,thermal,sar]"
39.89919,-108.03504,102120.0,6000,0.3188752646393396,"[visible,thermal,sar]"
39.89439,-108.03442,102120.0,6000,0.3188752646393396,"[visible,thermal,sar]"
35.20898,-120.11156,146580.0,6000,0.31737342124769274,"[visible,thermal,sar]"
35.20921,-120.1151,146580.0,6000,0.31737342124769274,"[visible,thermal,sar]"
56.95827,-102.07645,181620.0,6000,0.6291609540096795,"[visible,thermal,sar]"
61.21019,-109.19644,187800.0,6000,0.5279270201004782,"[visible,thermal,sar]"
35.25399,-120.29826,231840.0,6000,0.4815055253302844,"[visible,thermal,sar]"
35.25385,-120.2918,231840.0,6000,0.4815055253302844,"[visible,thermal,sar]"
35.23331,-120.29848,231840.0,6000,0.7067820340773109,"[visible,thermal,sar]"
35.23311,-120.28918,231840.0,6000,0.7067820340773109,"[visible,thermal,sar]"
39.84469,-108.09731,272640.0,6000,0.33624335676532,"[visible,thermal,sar]"
58.90506,-118.21436,273000.0,6000,0.30518426649484287,"[visible,thermal,sar]"
42.41988,-6.57164,298620.0,6000,0.32842408181655225,"[visible,thermal,sar]"
42.41784,-6.56479,298620.0,6000,0.32842408181655225,"[visible,thermal,sar]"
-8.37029,24.74848,326640.0,6000,0.3362336674531159,"[visible,thermal,sar]"
-8.36387,24.75202,326640.0,6000,0.3362336674531159,"[visible,thermal,sar]"
-8.36439,24.74797,326640.0,6000,0.3362336674531159,"[visible,thermal,sar]"
40.0551,26.36073,327420.0,6000,0.38399228730748547,"[visible,thermal,sar]"
39.73456,-108.02536,357900.0,6000,0.3073062258675568,"[visible,thermal,sar]"
39.73814,-108.02644,357900.0,6000,0.3073062258675568,"[visible,thermal,sar]"
