plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,5db85fca,0,700.0,0.11
0,0,5db98850,0,720.0,0.11
0,0,5db9fe98,0,760.0,0.11
0,0,5dc8ad8a,0,860.0,0.11
0,0,5dc60cd8,0,880.0,0.11
0,0,5dca5522,0,890.0,0.11
0,0,5dc22f28,0,940.0,0.11
0,0,5dbd5692,0,960.0,0.11
0,0,5dc01634,0,1730.0,0.109
0,0,5dc29c42,0,1750.0,0.109
0,0,5dbaa532,0,1760.0,0.109
0,0,5dbb0c0c,0,1770.0,0.109
0,0,5dc0c660,0,1830.0,0.109
0,0,5dc52d04,0,1990.0,0.109
0,0,5dc799d6,0,2000.0,0.109
0,0,5dba74fe,0,2150.0,0.108
0,0,5dbf0dc0,0,2250.0,0.108
0,0,5dbee1b0,0,6800.0,0.102
0,0,5dc2c866,0,6810.0,0.102
0,0,5dbfbbbc,0,6820.0,0.102
0,0,5dc5ab58,0,6830.0,0.102
0,0,5dc34ec6,0,7120.0,0.102
0,0,5dbf64a0,0,7130.0,0.102
0,0,5dbdca8c,0,7740.0,0.101
0,0,5dc9ac9e,0,7770.0,0.101
0,0,5dbe2ec8,0,8370.0,0.1
0,0,5dc322c0,0,8600.0,0.1
0,0,5dbbf220,0,12890.0,0.095
0,0,5dc76f10,0,12950.0,0.094
0,0,5dc9d70a,0,13000.0,0.094
0,0,5dc1cace,0,13010.0,0.094
0,0,5dba3d0e,0,14520.0,0.092
0,0,5dc6ebee,0,14790.0,0.092
0,0,5dc55720,0,15130.0,0.092
0,0,5dc3a966,0,15140.0,0.092
0,0,5dc4d890,0,24790.0,0.079
0,0,5dc400dc,0,25610.0,0.078
0,0,5dc7172c,0,31410.0,0.071
0,0,5dbdf926,0,31530.0,0.071
0,0,5dbfea7e,0,31570.0,0.071
0,0,5db89184,0,31640.0,0.07
0,0,5dc17416,0,32370.0,0.069
0,0,5dc74364,0,32550.0,0.069
0,0,5dc6c128,0,36050.0,0.065
0,0,5dc09a46,0,36330.0,0.064
0,0,5dbbaf22,0,38270.0,0.062
0,0,5dc042e4,0,42100.0,0.057
0,0,5dc8d81e,0,42390.0,0.057
