plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,6aa865c5,2,4330.0,0.106
0,0,6aa865b6,2,4670.0,0.105
0,0,6aa865b5,2,4730.0,0.105
0,0,6aa865ba,2,4750.0,0.105
0,0,6aa865c7,2,10640.0,0.097
0,0,6aa865b8,2,15360.0,0.091
0,0,6aa865c8,2,21140.0,0.084
0,0,6aa865c0,2,21180.0,0.084
0,0,6aa865b7,2,26200.0,0.077
0,0,6aa865be,2,27060.0,0.076
0,0,6aa865bf,2,39340.0,0.061
0,0,6aa865c1,2,39370.0,0.06
1,0,6aa865c5,2,4330.0,0.106
1,0,6aa865b5,2,4730.0,0.105
1,0,6aa865c7,2,10640.0,0.097
1,0,6aa865b8,2,15360.0,0.091
1,0,6aa865c0,2,21180.0,0.084
1,0,6aa865b7,2,26200.0,0.077
