routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,456
update_state,0.0,0.0,0.0,456
sense_environment,0.047,0.025,0.042,455
update_state_environment,0.0,0.0,0.0,455
get_environment_broadcasts,0.0,0.0,0.0,455
get_agent_broadcasts,0.0,0.0,0.0,455
sense,0.047,0.025,0.042,455
think,0.081,1.239,0.022,455
perform_state_change,0.063,0.055,0.067,1823
do,0.259,0.321,0.114,455
perform_measurement,0.015,0.016,0.01,75
perform_broadcast,0.003,0.003,0.003,8
perform_wait_for_messages,0.049,0.04,0.034,33
