plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,2e9c1f5a,0,20.0,0.333
0,0.0,2ea2d4a8,0,30.0,0.333
0,0.0,2e9f024c,0,80.0,0.333
0,0.0,2e97f812,0,130.0,0.333
0,0.0,2e98869c,0,140.0,0.333
0,0.0,2e9ed722,0,160.0,0.333
1,3600.0,2ea05d9a,0,4790.0,0.333
1,3600.0,2e9da6cc,0,4820.0,0.333
1,3600.0,2ea22076,0,4950.0,0.333
1,3600.0,2ea0e850,0,5110.0,0.333
1,3600.0,2e9b6fd8,0,5730.0,0.333
1,3600.0,2ea79f24,0,5750.0,0.333
1,3600.0,2ea69c78,0,6020.0,0.333
3,10800.0,2e99d7ae,0,10880.0,0.333
3,10800.0,2e9b9cd8,0,10910.0,0.333
3,10800.0,8956dafc,0,10910.0,2.893
3,10800.0,2ea514fc,0,10940.0,0.333
3,10800.0,2ea4ba70,0,10950.0,0.333
3,10800.0,5930f470,0,10950.0,3.337
3,10800.0,83770b20,0,10950.0,3.337
3,10800.0,83787988,0,10950.0,3.337
3,10800.0,2ea7744a,0,10980.0,0.333
3,10800.0,2e9f84b0,0,11000.0,0.333
3,10800.0,2e9d1fea,0,11210.0,0.333
3,10800.0,2ea59968,0,12810.0,0.333
3,10800.0,2ea3db8c,0,12850.0,0.333
3,10800.0,2e9722b6,0,12900.0,0.333
3,10800.0,2e9c6848,0,12940.0,0.333
3,10800.0,2e9aeaae,0,12950.0,0.333
3,10800.0,2ea84dc0,0,13000.0,0.333
3,10800.0,2e9bf3d6,0,13070.0,0.333
3,10800.0,2e979624,0,13080.0,0.333
3,10800.0,2ea6c6a8,0,13090.0,0.333
