routine,t_avg,t_std,t_med,n
__check_action_completion,0.0,0.0,0.0,361
_wait_for_messages,0.0,0.0,0.0,361
_preplan,0.12,0.124,0.076,4
_get_next_actions,0.0,0.0,0.0,361
preplanner/__get_new_requests,0.0,0.003,0.0,361
preplanner/__update_performed_requests,0.0,0.0,0.0,361
preplanner/_calc_arrival_times,0.178,0.052,0.177,1225
preplanner/__update_access_times,0.606,5.639,0.0,361
preplanner/needs_initialized_plan,0.606,5.639,0.0,361
preplanner/_get_available_requests,0.0,0.0,0.0,4
preplanner/_plan_from_path,0.045,0.04,0.037,4
preplanner/initialize_plan,0.107,0.113,0.066,4
