routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.008,0.0,2188
update_state,0.0,0.0,0.0,2188
sense_environment,0.851,0.449,0.875,2187
update_state_environment,0.003,0.009,0.0,2187
get_environment_broadcasts,0.0,0.001,0.0,2187
get_agent_broadcasts,0.0,0.005,0.0,2187
sense,0.857,0.451,0.88,2187
think,0.256,0.33,0.07,2187
perform_wait_for_messages,0.572,0.519,0.44,2166
do,0.574,0.519,0.442,2187
perform_state_change,0.856,0.421,0.82,26
perform_observation,0.712,0.502,0.791,20
perform_broadcast,0.055,0.0,0.055,1
