routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00033,0.00109,2e-05,2409
__check_action_completion,6e-05,1e-05,6e-05,2409
preplanner/update_percepts,2e-05,0.0,2e-05,2409
preplanner/needs_planning,0.0,0.0,0.0,2409
preplanner/calculate_access_opportunities,0.00194,0.00259,0.00089,173
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,5309
preplanner/_schedule_maneuvers,0.00587,0.00722,0.0033,173
preplanner/__schedule_periodic_replan,0.00018,0.00111,7e-05,173
preplanner/generate_plan,0.04516,0.03932,0.02986,173
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2409
replanner/update_percepts,5e-05,3e-05,4e-05,2409
replanner/check_request_completion,0.00644,0.00689,0.00369,2409
replanner/check_request_end_time,0.0,0.0,0.0,2409
replanner/compare_bids,0.00361,0.00571,0.00125,2409
replanner/consensus_phase,0.01007,0.00993,0.00651,2409
replanner/is_observation_path_valid,1e-05,0.0,0.0,4818
replanner/is_task_path_valid,2e-05,0.0,2e-05,2409
replanner/needs_planning,0.01011,0.00993,0.00655,2409
replanner/_get_available_requests,1e-05,0.0,1e-05,267
