routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.014,0.0,8516
update_state,0.0,0.0,0.0,8516
sense_environment,0.092,0.066,0.089,8515
update_state_environment,0.0,0.003,0.0,8515
get_environment_broadcasts,0.003,0.013,0.0,8515
get_agent_broadcasts,0.009,0.088,0.0,8515
sense,0.106,0.123,0.098,8515
think,0.465,2.538,0.032,8515
perform_broadcast,0.004,0.023,0.0,326
do,0.531,1.754,0.056,8515
perform_wait_for_messages,0.616,1.89,0.068,7233
perform_state_change,0.275,1.202,0.039,1224
perform_observation,0.052,0.071,0.038,1092
