routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.008,0.0,3078
update_state,0.0,0.0,0.0,3078
sense_environment,0.836,0.456,0.839,3077
update_state_environment,0.003,0.011,0.0,3077
get_environment_broadcasts,0.0,0.002,0.0,3077
get_agent_broadcasts,0.012,0.072,0.0,3077
sense,0.854,0.453,0.862,3077
think,0.447,0.399,0.378,3077
perform_broadcast,0.02,0.022,0.016,43
do,0.406,0.491,0.129,3077
perform_wait_for_messages,0.411,0.493,0.131,2989
perform_state_change,0.459,0.514,0.119,63
perform_observation,0.421,0.488,0.174,48
