gp_index,lat [deg],lon [deg],start time [s],duration [s],severity,measurements
406,14.835896000000048,99.65607500000004,67163.61392932873,10800.0,39.36088260484525,"[visual,sar]"
1791,35.697917000000075,92.91041700000004,46196.67526308382,10800.0,13.031535015865902,"[visual,thermal]"
1501,57.306250000000034,-97.59374999999994,84719.95710089992,10800.0,22.76630312069321,"[sar,thermal]"
1996,69.03185700000006,-73.86462499999999,58625.783140798194,10800.0,14.273190842281169,"[thermal,sar]"
2194,49.75353000000007,-68.60520799999995,2012.5539697338752,10800.0,46.84947409975081,"[thermal,sar]"
445,54.22937500000006,-95.37040699999994,77628.2113758017,10800.0,25.217193484502832,"[sar,thermal]"
67,54.44297300000005,-65.65104199999996,27134.96370274141,10800.0,63.604510466791034,"[visual,sar]"
1196,64.39437300000003,-93.05208299999998,16790.17046685937,10800.0,38.11163032014129,"[sar,visual]"
490,45.303949000000046,-96.44935099999998,53518.78111639855,10800.0,29.380693566845228,"[visual,thermal]"
1929,63.36196800000005,-94.68020799999994,51508.2970993634,10800.0,32.895694635060025,"[sar,thermal]"
307,47.63899900000007,-94.02604199999996,38860.92180260145,10800.0,22.79724351471565,"[visual,sar]"
558,54.32031900000004,-95.74805799999996,17736.383046527724,10800.0,63.25664501560831,"[visual,thermal]"
1959,-20.77278799999993,-51.61865199999994,25264.36105912352,10800.0,68.62917930002311,"[sar,thermal]"
990,-36.12539899999996,148.62013000000002,80552.76706869638,10800.0,30.148146221377313,"[visual,thermal]"
2420,22.647459000000023,109.24218500000006,544.9784554300563,10800.0,70.6364148598781,"[visual,thermal]"
1917,-0.2921469999999431,100.14975500000008,81995.47437820536,10800.0,37.5556389962358,"[visual,sar]"
826,62.25441500000005,-106.11762599999996,3786.738091233959,10800.0,20.10458491996312,"[sar,thermal]"
545,35.85520400000007,38.55851800000005,8503.03692839614,10800.0,54.88667433536766,"[thermal,visual]"
861,-33.97306599999996,148.95230800000002,8840.446582270863,10800.0,63.17864585819149,"[sar,visual]"
690,31.924262000000056,91.50974100000008,51069.176296170874,10800.0,8.538186914240509,"[thermal,sar]"
66,54.70039000000003,-97.87533799999994,18678.622015169225,10800.0,62.03405113507279,"[sar,visual]"
687,57.73835900000006,-106.69479199999996,20087.79704340204,10800.0,78.41053252246368,"[thermal,sar]"
129,32.388641000000064,116.42337800000008,56439.063898727916,10800.0,99.271454648486,"[thermal,sar]"
1590,63.82448500000004,-117.08020799999996,76830.60924815385,10800.0,6.864591686449028,"[visual,sar]"
431,48.89433900000006,-71.03543799999994,2078.854737205332,10800.0,86.62113315051484,"[sar,visual]"
1386,60.08307800000006,-77.23887499999995,70904.53320069218,10800.0,22.26571515859369,"[thermal,sar]"
2047,58.81385100000006,42.56498300000004,3300.0508479801956,10800.0,92.3574823688196,"[thermal,sar]"
1549,32.81875000000008,82.21458300000006,62653.83627707374,10800.0,76.40087487149704,"[thermal,sar]"
1042,-28.945311999999944,139.10092100000008,29638.306901930388,10800.0,31.285007597629345,"[visual,thermal]"
742,26.54791700000004,100.66458300000004,53265.40231214216,10800.0,14.162652410753529,"[visual,sar]"
529,52.91782000000006,-91.56627699999996,66098.37043435666,10800.0,45.00293778373972,"[sar,visual]"
1066,40.53125000000006,-84.57256799999999,19535.52470490841,10800.0,53.164915051889174,"[thermal,sar]"
594,68.32746000000003,33.230785000000026,65238.45695711619,10800.0,74.43652039670768,"[thermal,sar]"
794,54.95964400000008,-112.24895799999996,60981.50971936708,10800.0,80.38216540619804,"[visual,sar]"
313,63.30438500000008,14.466914000000031,72008.31934050612,10800.0,8.824211661630754,"[visual,thermal]"
2256,69.25455600000004,-108.241357,33214.74402042472,10800.0,66.60516598833209,"[visual,sar]"
1831,6.376687000000061,1.946765000000028,64036.298249400614,10800.0,82.20399089186068,"[visual,thermal]"
260,71.12760200000008,146.74755200000004,16334.359517803603,10800.0,71.24551428769237,"[sar,visual]"
122,60.83851600000003,-162.58645799999996,75750.70866419488,10800.0,3.176432663304818,"[visual,sar]"
1206,53.32708300000007,65.61041700000004,84204.09511170744,10800.0,93.48557067350957,"[sar,thermal]"
1787,62.539468000000056,28.797997000000063,55034.67810965095,10800.0,62.51027238343796,"[sar,thermal]"
1741,46.207817000000034,-81.50970399999994,17941.37262008612,10800.0,45.51430450054043,"[visual,thermal]"
1431,71.20022000000006,-108.25312499999995,19099.071099906552,10800.0,12.25624273824888,"[visual,sar]"
2011,69.81312400000007,-108.57041299999996,85705.3449117209,10800.0,90.75407159053154,"[visual,sar]"
797,56.78470500000003,-73.92708299999998,34999.25716872633,10800.0,65.7392726639201,"[sar,thermal]"
1997,-15.916301999999972,136.6953540000001,38465.71376377414,10800.0,73.86182250824996,"[visual,sar]"
653,65.51327400000008,-95.55194799999998,78781.99286107969,10800.0,66.7539919787806,"[sar,thermal]"
536,47.007389000000046,-78.80517599999996,44595.26680841392,10800.0,11.846551833732288,"[visual,sar]"
1525,54.31370400000003,-96.69338299999998,49601.84542130669,10800.0,33.54675563617435,"[thermal,visual]"
1866,60.42883800000004,-75.56762499999996,80622.69144404643,10800.0,46.2005874336919,"[thermal,sar]"
203,66.91819000000004,-97.28301899999995,32524.756923699708,10800.0,62.45164284842557,"[thermal,sar]"
2353,-2.178942999999947,-45.28386899999998,75958.34851041861,10800.0,35.4116904600199,"[sar,thermal]"
1431,71.20022000000006,-108.25312499999995,55694.954331359855,10800.0,98.7320357328159,"[thermal,sar]"
685,7.176584000000048,39.42936300000008,29229.441736125464,10800.0,22.257635214382997,"[visual,sar]"
2292,-28.259064999999964,32.413085000000024,37381.78990091824,10800.0,22.161898470653043,"[visual,thermal]"
832,24.19034800000003,81.28843400000005,67442.45862876208,10800.0,61.868647021288304,"[thermal,visual]"
1519,54.06741400000004,-70.20717999999994,69748.19581213522,10800.0,14.484253330185137,"[visual,sar]"
2153,36.27064800000005,89.54939500000006,65755.67769534088,10800.0,65.60862572979109,"[thermal,sar]"
2338,34.44558800000004,81.87481200000008,71211.55429202865,10800.0,90.24492248823532,"[visual,thermal]"
2103,29.75180400000005,116.22106300000009,72612.98436409078,10800.0,10.756960502418512,"[thermal,visual]"
2347,-17.78108999999995,-67.39735999999994,71908.30999066631,10800.0,34.27279426743609,"[visual,sar]"
2363,52.08250400000003,-63.836457999999936,41812.77792101109,10800.0,33.27755867899875,"[thermal,sar]"
1221,-44.95814099999996,-71.35361599999999,53905.70588713036,10800.0,76.09182878423476,"[sar,visual]"
778,65.36265100000003,-179.99249799999998,9868.289314711732,10800.0,15.224935621638114,"[thermal,visual]"
88,61.25671900000003,-106.41949699999998,53969.74230016716,10800.0,97.35907833405989,"[visual,thermal]"
364,31.09269300000005,35.40520800000007,46248.32411997418,10800.0,12.814070273165202,"[sar,visual]"
1651,45.44692400000008,117.29444200000012,14276.705563409247,10800.0,73.20619820651704,"[visual,sar]"
2058,33.68962700000003,43.46037600000005,36738.905924860715,10800.0,34.720466658205375,"[visual,thermal]"
1899,63.72722200000004,34.31458300000003,3532.165449141538,10800.0,51.20786875829009,"[visual,thermal]"
663,7.668736000000024,38.71098600000005,25471.549291905627,10800.0,45.160920320931055,"[sar,thermal]"
868,71.11222400000008,-107.340918,46299.77550872479,10800.0,62.87974424180754,"[sar,thermal]"
1724,56.24380700000006,-97.34592899999996,60202.56913436379,10800.0,43.52990328647833,"[thermal,visual]"
717,77.78895400000005,-20.333069999999964,23566.018051516665,10800.0,93.25118822534692,"[thermal,sar]"
1659,48.19791700000008,46.897917000000064,19557.582677252765,10800.0,50.53966588041428,"[sar,thermal]"
