routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.009,0.0,11956
update_state,0.0,0.0,0.0,11956
sense_environment,0.115,0.063,0.108,11955
update_state_environment,0.001,0.008,0.0,11955
get_environment_broadcasts,0.004,0.014,0.0,11955
get_agent_broadcasts,0.018,0.035,0.0,11955
sense,0.139,0.071,0.131,11955
think,0.231,0.673,0.196,11955
perform_broadcast,0.004,0.014,0.0,1228
do,0.088,0.092,0.063,11955
perform_wait_for_messages,0.086,0.094,0.059,10728
perform_state_change,0.083,0.085,0.057,1584
perform_observation,0.094,0.069,0.077,1199
