routine,t_avg,t_std,t_med,n
sense,0.019,0.005,0.019,43
think,0.501,3.173,0.004,43
do,0.038,0.024,0.042,43
WAIT_FOR_MSG,0.058,0.027,0.062,7
MANEUVER,0.034,0.011,0.036,12
TRAVEL,0.059,0.005,0.059,12
MESURE,0.01,0.003,0.009,11
