routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00618,0.02247,2e-05,5883
__check_action_completion,6e-05,1e-05,5e-05,5883
preplanner/update_percepts,0.00025,0.00013,0.00024,5883
preplanner/needs_planning,0.0,0.0,0.0,5883
preplanner/calculate_access_opportunities,0.35309,0.0,0.35309,1
preplanner/_schedule_observations,0.67246,0.0,0.67246,1
preplanner/is_observation_path_valid,0.00116,0.0,0.00116,1
preplanner/_create_broadcast_path,0.02372,0.0,0.02372,1
preplanner/_schedule_broadcasts,0.16596,0.0,0.16596,1
preplanner/_schedule_maneuvers,0.39557,0.0,0.39557,1
preplanner/__schedule_periodic_replan,0.01793,0.0,0.01793,1
preplanner/generate_plan,1.28625,0.0,1.28625,1
replanner/needs_planning,1e-05,0.00026,0.0,5883
replanner/_create_broadcast_path,0.00821,0.00364,0.00659,11
