routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,5884
update_state,0.0,0.0,0.0,5884
sense_environment,0.061,0.032,0.059,5883
update_state_environment,0.0,0.001,0.0,5883
get_environment_broadcasts,0.002,0.005,0.0,5883
get_agent_broadcasts,0.004,0.009,0.0,5883
sense,0.067,0.033,0.065,5883
think,0.052,0.044,0.042,5883
perform_broadcast,0.003,0.006,0.001,610
do,0.037,0.033,0.027,5883
perform_wait_for_messages,0.036,0.033,0.027,5273
perform_state_change,0.035,0.03,0.025,685
perform_observation,0.037,0.029,0.029,598
