routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.012,0.0,862
update_state,0.0,0.0,0.0,862
sense_environment,0.097,0.06,0.091,861
update_state_environment,0.0,0.002,0.0,861
get_environment_broadcasts,0.014,0.03,0.0,861
get_agent_broadcasts,0.018,0.052,0.0,861
sense,0.13,0.09,0.119,861
think,0.842,1.515,0.046,861
perform_broadcast,0.008,0.024,0.0,119
do,0.11,0.177,0.058,861
perform_wait_for_messages,0.134,0.215,0.051,546
perform_state_change,0.042,0.038,0.027,219
perform_observation,0.071,0.053,0.065,289
