routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00015,0.00074,1e-05,337
__check_action_completion,6e-05,1e-05,5e-05,337
preplanner/update_percepts,2e-05,0.0,2e-05,337
preplanner/needs_planning,0.0,0.0,0.0,337
preplanner/calculate_access_opportunities,0.00066,0.00184,0.0003,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,452
preplanner/_schedule_maneuvers,0.00225,0.00321,0.00131,173
preplanner/__schedule_periodic_replan,6e-05,8e-05,5e-05,173
preplanner/generate_plan,0.02013,0.01704,0.0146,173
replanner/needs_planning,0.0,0.0,0.0,337
