routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00042,0.00174,2e-05,3165
__check_action_completion,6e-05,1e-05,6e-05,3165
preplanner/update_percepts,0.00013,9e-05,0.00013,3165
preplanner/needs_planning,0.0,0.0,0.0,3165
preplanner/calculate_access_opportunities,0.02026,0.0,0.02026,1
preplanner/_schedule_observations,0.0935,0.0,0.0935,1
preplanner/is_observation_path_valid,0.00079,0.0,0.00079,1
preplanner/_create_broadcast_path,0.00701,0.0,0.00701,1
preplanner/_schedule_broadcasts,0.16807,0.0,0.16807,1
preplanner/_schedule_maneuvers,0.18964,0.0,0.18964,1
preplanner/__schedule_periodic_replan,0.00579,0.0,0.00579,1
preplanner/generate_plan,0.50375,0.0,0.50375,1
replanner/compile_new_measurement_request_bids,2e-05,1e-05,2e-05,3165
replanner/update_percepts,0.00069,0.00155,0.0003,3165
replanner/check_request_completion,0.00701,0.00786,0.00407,3165
replanner/check_request_end_time,0.0,0.0,0.0,3165
replanner/compare_bids,0.00364,0.00729,0.00133,3165
replanner/consensus_phase,0.01067,0.01243,0.00701,3165
replanner/needs_planning,0.01072,0.0124,0.00702,3165
replanner/_get_available_requests,0.00044,0.00052,0.00024,372
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,60
replanner/_get_matching_request,1e-05,0.0,1e-05,5528
replanner/_can_bid,0.0,0.0,0.0,5402
replanner/_can_access,0.0007,0.00055,0.00061,127
replanner/planning_phase,0.05092,0.19452,0.00085,31
replanner/is_observation_path_valid,0.00042,0.00198,0.00023,7505
replanner/merge_plans,0.0968,0.11489,0.08597,35
replanner/_schedule_observations,0.09563,0.12163,0.05103,31
replanner/_schedule_maneuvers,0.0782,0.08308,0.05898,31
replanner/_create_broadcast_path,0.00789,0.00442,0.00668,39
replanner/_schedule_broadcasts,0.01045,0.00508,0.00787,31
replanner/_schedule_waits,0.0,0.0,0.0,31
replanner/generate_plan,0.23906,0.27854,0.14301,31
replanner/calc_path_utility,0.37357,0.09638,0.32404,4
replanner/is_task_path_valid,0.0009,0.00141,0.0001,4
replanner/calc_imaging_time,0.00237,0.00164,0.00237,2
replanner/_generate_path,0.77178,0.15442,0.77178,2
