plan_index,t_plan,instrument,t_img
0,0.0,thermal,1170.0
0,0.0,thermal,1180.0
0,0.0,thermal,1200.0
0,0.0,thermal,2110.0
0,0.0,thermal,2430.0
0,0.0,thermal,2730.0
0,0.0,thermal,3150.0
0,0.0,thermal,3180.0
0,0.0,thermal,3480.0
0,0.0,thermal,4080.0
0,0.0,thermal,4110.0
0,0.0,thermal,4470.0
0,0.0,thermal,6440.0
0,0.0,thermal,9540.0
0,0.0,thermal,9570.0
0,0.0,thermal,11790.0
0,0.0,thermal,11850.0
0,0.0,thermal,13810.0
0,0.0,thermal,14770.0
0,0.0,thermal,14800.0
0,0.0,thermal,15590.0
0,0.0,thermal,15640.0
0,0.0,thermal,22370.0
0,0.0,thermal,22390.0
0,0.0,thermal,24150.0
0,0.0,thermal,25880.0
0,0.0,thermal,26600.0
0,0.0,thermal,27450.0
0,0.0,thermal,27710.0
0,0.0,thermal,27720.0
0,0.0,thermal,28580.0
0,0.0,thermal,28610.0
0,0.0,thermal,28620.0
0,0.0,thermal,41850.0
0,0.0,thermal,42990.0
0,0.0,thermal,44350.0
0,0.0,thermal,44610.0
0,0.0,thermal,46990.0
0,0.0,thermal,49130.0
0,0.0,thermal,49150.0
0,0.0,thermal,49170.0
0,0.0,thermal,49720.0
0,0.0,thermal,55700.0
0,0.0,thermal,57660.0
0,0.0,thermal,57680.0
0,0.0,thermal,59110.0
0,0.0,thermal,59120.0
0,0.0,thermal,59130.0
0,0.0,thermal,59360.0
0,0.0,thermal,60500.0
0,0.0,thermal,60540.0
0,0.0,thermal,62370.0
0,0.0,thermal,67920.0
0,0.0,thermal,70090.0
0,0.0,thermal,71590.0
0,0.0,thermal,71600.0
0,0.0,thermal,72380.0
0,0.0,thermal,72410.0
0,0.0,thermal,73430.0
0,0.0,thermal,73440.0
0,0.0,thermal,73980.0
0,0.0,thermal,74010.0
0,0.0,thermal,74230.0
0,0.0,thermal,78140.0
0,0.0,thermal,78510.0
0,0.0,thermal,78540.0
0,0.0,thermal,78850.0
0,0.0,thermal,80580.0
0,0.0,thermal,80600.0
1,3030.0,thermal,3150.0
1,3030.0,thermal,3180.0
1,3030.0,thermal,3480.0
1,3030.0,thermal,4080.0
1,3030.0,thermal,4110.0
1,3030.0,thermal,4470.0
1,3030.0,thermal,6440.0
1,3030.0,thermal,9540.0
1,3030.0,thermal,9570.0
1,3030.0,thermal,11790.0
1,3030.0,thermal,11850.0
1,3030.0,thermal,13810.0
1,3030.0,thermal,14770.0
1,3030.0,thermal,14800.0
1,3030.0,thermal,15590.0
1,3030.0,thermal,15640.0
1,3030.0,thermal,22370.0
1,3030.0,thermal,22390.0
1,3030.0,thermal,24150.0
1,3030.0,thermal,25880.0
1,3030.0,thermal,26600.0
1,3030.0,thermal,27450.0
1,3030.0,thermal,27710.0
1,3030.0,thermal,27720.0
1,3030.0,thermal,28580.0
1,3030.0,thermal,28610.0
1,3030.0,thermal,28620.0
1,3030.0,thermal,41850.0
1,3030.0,thermal,42990.0
1,3030.0,thermal,44350.0
1,3030.0,thermal,44610.0
1,3030.0,thermal,46990.0
1,3030.0,thermal,49130.0
1,3030.0,thermal,49150.0
1,3030.0,thermal,49170.0
1,3030.0,thermal,49720.0
1,3030.0,thermal,55700.0
1,3030.0,thermal,57660.0
1,3030.0,thermal,57680.0
1,3030.0,thermal,59110.0
1,3030.0,thermal,59120.0
1,3030.0,thermal,59130.0
1,3030.0,thermal,59360.0
1,3030.0,thermal,60500.0
1,3030.0,thermal,60540.0
1,3030.0,thermal,62370.0
1,3030.0,thermal,67920.0
1,3030.0,thermal,70090.0
1,3030.0,thermal,71590.0
1,3030.0,thermal,71600.0
1,3030.0,thermal,72380.0
1,3030.0,thermal,72410.0
1,3030.0,thermal,73430.0
1,3030.0,thermal,73440.0
1,3030.0,thermal,73980.0
1,3030.0,thermal,74010.0
1,3030.0,thermal,74230.0
1,3030.0,thermal,78140.0
1,3030.0,thermal,78510.0
1,3030.0,thermal,78540.0
1,3030.0,thermal,78850.0
1,3030.0,thermal,80580.0
1,3030.0,thermal,80600.0
2,8260.0,thermal,9540.0
2,8260.0,thermal,9570.0
2,8260.0,thermal,11790.0
2,8260.0,thermal,11850.0
2,8260.0,thermal,13810.0
2,8260.0,thermal,14770.0
2,8260.0,thermal,14800.0
2,8260.0,thermal,15590.0
2,8260.0,thermal,15640.0
2,8260.0,thermal,22370.0
2,8260.0,thermal,22390.0
2,8260.0,thermal,24150.0
2,8260.0,thermal,25880.0
2,8260.0,thermal,26600.0
2,8260.0,thermal,27450.0
2,8260.0,thermal,27710.0
2,8260.0,thermal,27720.0
2,8260.0,thermal,28580.0
2,8260.0,thermal,28610.0
2,8260.0,thermal,28620.0
2,8260.0,thermal,41850.0
2,8260.0,thermal,42990.0
2,8260.0,thermal,44350.0
2,8260.0,thermal,44610.0
2,8260.0,thermal,46990.0
2,8260.0,thermal,49130.0
2,8260.0,thermal,49150.0
2,8260.0,thermal,49170.0
2,8260.0,thermal,49720.0
2,8260.0,thermal,55700.0
2,8260.0,thermal,57660.0
2,8260.0,thermal,57680.0
2,8260.0,thermal,59110.0
2,8260.0,thermal,59120.0
2,8260.0,thermal,59130.0
2,8260.0,thermal,59360.0
2,8260.0,thermal,60500.0
2,8260.0,thermal,60540.0
2,8260.0,thermal,62370.0
2,8260.0,thermal,67920.0
2,8260.0,thermal,70090.0
2,8260.0,thermal,71590.0
2,8260.0,thermal,71600.0
2,8260.0,thermal,72380.0
2,8260.0,thermal,72410.0
2,8260.0,thermal,73430.0
2,8260.0,thermal,73440.0
2,8260.0,thermal,73980.0
2,8260.0,thermal,74010.0
2,8260.0,thermal,74230.0
2,8260.0,thermal,78140.0
2,8260.0,thermal,78510.0
2,8260.0,thermal,78540.0
2,8260.0,thermal,78850.0
2,8260.0,thermal,80580.0
2,8260.0,thermal,80600.0
3,11940.0,thermal,13810.0
3,11940.0,thermal,14770.0
3,11940.0,thermal,14800.0
3,11940.0,thermal,15590.0
3,11940.0,thermal,15640.0
3,11940.0,thermal,22370.0
3,11940.0,thermal,22390.0
3,11940.0,thermal,24150.0
3,11940.0,thermal,25880.0
3,11940.0,thermal,26600.0
3,11940.0,thermal,27450.0
3,11940.0,thermal,27710.0
3,11940.0,thermal,27720.0
3,11940.0,thermal,28580.0
3,11940.0,thermal,28610.0
3,11940.0,thermal,28620.0
3,11940.0,thermal,41850.0
3,11940.0,thermal,42990.0
3,11940.0,thermal,44350.0
3,11940.0,thermal,44610.0
3,11940.0,thermal,46990.0
3,11940.0,thermal,49130.0
3,11940.0,thermal,49150.0
3,11940.0,thermal,49170.0
3,11940.0,thermal,49720.0
3,11940.0,thermal,55700.0
3,11940.0,thermal,57660.0
3,11940.0,thermal,57680.0
3,11940.0,thermal,59110.0
3,11940.0,thermal,59120.0
3,11940.0,thermal,59130.0
3,11940.0,thermal,59360.0
3,11940.0,thermal,60500.0
3,11940.0,thermal,60540.0
3,11940.0,thermal,62370.0
3,11940.0,thermal,67920.0
3,11940.0,thermal,70090.0
3,11940.0,thermal,71590.0
3,11940.0,thermal,71600.0
3,11940.0,thermal,72380.0
3,11940.0,thermal,72410.0
3,11940.0,thermal,73430.0
3,11940.0,thermal,73440.0
3,11940.0,thermal,73980.0
3,11940.0,thermal,74010.0
3,11940.0,thermal,74230.0
3,11940.0,thermal,78140.0
3,11940.0,thermal,78510.0
3,11940.0,thermal,78540.0
3,11940.0,thermal,78850.0
3,11940.0,thermal,80580.0
3,11940.0,thermal,80600.0
4,13810.0,thermal,14770.0
4,13810.0,thermal,14800.0
4,13810.0,thermal,15590.0
4,13810.0,thermal,15640.0
4,13810.0,thermal,22370.0
4,13810.0,thermal,22390.0
4,13810.0,thermal,24150.0
4,13810.0,thermal,25880.0
4,13810.0,thermal,26600.0
4,13810.0,thermal,27450.0
4,13810.0,thermal,27710.0
4,13810.0,thermal,27720.0
4,13810.0,thermal,28580.0
4,13810.0,thermal,28610.0
4,13810.0,thermal,28620.0
4,13810.0,thermal,41850.0
4,13810.0,thermal,42990.0
4,13810.0,thermal,44350.0
4,13810.0,thermal,44610.0
4,13810.0,thermal,46990.0
4,13810.0,thermal,49130.0
4,13810.0,thermal,49150.0
4,13810.0,thermal,49170.0
4,13810.0,thermal,49720.0
4,13810.0,thermal,55700.0
4,13810.0,thermal,57660.0
4,13810.0,thermal,57680.0
4,13810.0,thermal,59110.0
4,13810.0,thermal,59120.0
4,13810.0,thermal,59130.0
4,13810.0,thermal,59360.0
4,13810.0,thermal,60500.0
4,13810.0,thermal,60540.0
4,13810.0,thermal,62370.0
4,13810.0,thermal,67920.0
4,13810.0,thermal,70090.0
4,13810.0,thermal,71590.0
4,13810.0,thermal,71600.0
4,13810.0,thermal,72380.0
4,13810.0,thermal,72410.0
4,13810.0,thermal,73430.0
4,13810.0,thermal,73440.0
4,13810.0,thermal,73980.0
4,13810.0,thermal,74010.0
4,13810.0,thermal,74230.0
4,13810.0,thermal,78140.0
4,13810.0,thermal,78510.0
4,13810.0,thermal,78540.0
4,13810.0,thermal,78850.0
4,13810.0,thermal,80580.0
4,13810.0,thermal,80600.0
5,14150.0,thermal,14770.0
5,14150.0,thermal,14800.0
5,14150.0,thermal,15590.0
5,14150.0,thermal,15640.0
5,14150.0,thermal,22370.0
5,14150.0,thermal,22390.0
5,14150.0,thermal,24150.0
5,14150.0,thermal,25880.0
5,14150.0,thermal,26600.0
5,14150.0,thermal,27450.0
5,14150.0,thermal,27710.0
5,14150.0,thermal,27720.0
5,14150.0,thermal,28580.0
5,14150.0,thermal,28610.0
5,14150.0,thermal,28620.0
5,14150.0,thermal,41850.0
5,14150.0,thermal,42990.0
5,14150.0,thermal,44350.0
5,14150.0,thermal,44610.0
5,14150.0,thermal,46990.0
5,14150.0,thermal,49130.0
5,14150.0,thermal,49150.0
5,14150.0,thermal,49170.0
5,14150.0,thermal,49720.0
5,14150.0,thermal,55700.0
5,14150.0,thermal,57660.0
5,14150.0,thermal,57680.0
5,14150.0,thermal,59110.0
5,14150.0,thermal,59120.0
5,14150.0,thermal,59130.0
5,14150.0,thermal,59360.0
5,14150.0,thermal,60500.0
5,14150.0,thermal,60540.0
5,14150.0,thermal,62370.0
5,14150.0,thermal,67920.0
5,14150.0,thermal,70090.0
5,14150.0,thermal,71590.0
5,14150.0,thermal,71600.0
5,14150.0,thermal,72380.0
5,14150.0,thermal,72410.0
5,14150.0,thermal,73430.0
5,14150.0,thermal,73440.0
5,14150.0,thermal,73980.0
5,14150.0,thermal,74010.0
5,14150.0,thermal,74230.0
5,14150.0,thermal,78140.0
5,14150.0,thermal,78510.0
5,14150.0,thermal,78540.0
5,14150.0,thermal,78850.0
5,14150.0,thermal,80580.0
5,14150.0,thermal,80600.0
6,14630.0,thermal,14770.0
6,14630.0,thermal,14800.0
6,14630.0,thermal,15590.0
6,14630.0,thermal,15640.0
6,14630.0,thermal,22370.0
6,14630.0,thermal,22390.0
6,14630.0,thermal,24150.0
6,14630.0,thermal,25880.0
6,14630.0,thermal,26600.0
6,14630.0,thermal,27450.0
6,14630.0,thermal,27710.0
6,14630.0,thermal,27720.0
6,14630.0,thermal,28580.0
6,14630.0,thermal,28610.0
6,14630.0,thermal,28620.0
6,14630.0,thermal,41850.0
6,14630.0,thermal,42990.0
6,14630.0,thermal,44350.0
6,14630.0,thermal,44610.0
6,14630.0,thermal,46990.0
6,14630.0,thermal,49130.0
6,14630.0,thermal,49150.0
6,14630.0,thermal,49170.0
6,14630.0,thermal,49720.0
6,14630.0,thermal,55700.0
6,14630.0,thermal,57660.0
6,14630.0,thermal,57680.0
6,14630.0,thermal,59110.0
6,14630.0,thermal,59120.0
6,14630.0,thermal,59130.0
6,14630.0,thermal,59360.0
6,14630.0,thermal,60500.0
6,14630.0,thermal,60540.0
6,14630.0,thermal,62370.0
6,14630.0,thermal,67920.0
6,14630.0,thermal,70090.0
6,14630.0,thermal,71590.0
6,14630.0,thermal,71600.0
6,14630.0,thermal,72380.0
6,14630.0,thermal,72410.0
6,14630.0,thermal,73430.0
6,14630.0,thermal,73440.0
6,14630.0,thermal,73980.0
6,14630.0,thermal,74010.0
6,14630.0,thermal,74230.0
6,14630.0,thermal,78140.0
6,14630.0,thermal,78510.0
6,14630.0,thermal,78540.0
6,14630.0,thermal,78850.0
6,14630.0,thermal,80580.0
6,14630.0,thermal,80600.0
7,20610.0,thermal,22370.0
7,20610.0,thermal,22390.0
7,20610.0,thermal,24150.0
7,20610.0,thermal,25880.0
7,20610.0,thermal,26600.0
7,20610.0,thermal,27450.0
7,20610.0,thermal,27710.0
7,20610.0,thermal,27720.0
7,20610.0,thermal,28580.0
7,20610.0,thermal,28610.0
7,20610.0,thermal,28620.0
7,20610.0,thermal,41850.0
7,20610.0,thermal,42990.0
7,20610.0,thermal,44350.0
7,20610.0,thermal,44610.0
7,20610.0,thermal,46990.0
7,20610.0,thermal,49130.0
7,20610.0,thermal,49150.0
7,20610.0,thermal,49170.0
7,20610.0,thermal,49720.0
7,20610.0,thermal,55700.0
7,20610.0,thermal,57660.0
7,20610.0,thermal,57680.0
7,20610.0,thermal,59110.0
7,20610.0,thermal,59120.0
7,20610.0,thermal,59130.0
7,20610.0,thermal,59360.0
7,20610.0,thermal,60500.0
7,20610.0,thermal,60540.0
7,20610.0,thermal,62370.0
7,20610.0,thermal,67920.0
7,20610.0,thermal,70090.0
7,20610.0,thermal,71590.0
7,20610.0,thermal,71600.0
7,20610.0,thermal,72380.0
7,20610.0,thermal,72410.0
7,20610.0,thermal,73430.0
7,20610.0,thermal,73440.0
7,20610.0,thermal,73980.0
7,20610.0,thermal,74010.0
7,20610.0,thermal,74230.0
7,20610.0,thermal,78140.0
7,20610.0,thermal,78510.0
7,20610.0,thermal,78540.0
7,20610.0,thermal,78850.0
7,20610.0,thermal,80580.0
7,20610.0,thermal,80600.0
8,21160.0,thermal,22370.0
8,21160.0,thermal,22390.0
8,21160.0,thermal,24150.0
8,21160.0,thermal,25880.0
8,21160.0,thermal,26600.0
8,21160.0,thermal,27450.0
8,21160.0,thermal,27710.0
8,21160.0,thermal,27720.0
8,21160.0,thermal,28580.0
8,21160.0,thermal,28610.0
8,21160.0,thermal,28620.0
8,21160.0,thermal,41850.0
8,21160.0,thermal,42990.0
8,21160.0,thermal,44350.0
8,21160.0,thermal,44610.0
8,21160.0,thermal,46990.0
8,21160.0,thermal,49130.0
8,21160.0,thermal,49150.0
8,21160.0,thermal,49170.0
8,21160.0,thermal,49720.0
8,21160.0,thermal,55700.0
8,21160.0,thermal,57660.0
8,21160.0,thermal,57680.0
8,21160.0,thermal,59110.0
8,21160.0,thermal,59120.0
8,21160.0,thermal,59130.0
8,21160.0,thermal,59360.0
8,21160.0,thermal,60500.0
8,21160.0,thermal,60540.0
8,21160.0,thermal,62370.0
8,21160.0,thermal,67920.0
8,21160.0,thermal,70090.0
8,21160.0,thermal,71590.0
8,21160.0,thermal,71600.0
8,21160.0,thermal,72380.0
8,21160.0,thermal,72410.0
8,21160.0,thermal,73430.0
8,21160.0,thermal,73440.0
8,21160.0,thermal,73980.0
8,21160.0,thermal,74010.0
8,21160.0,thermal,74230.0
8,21160.0,thermal,78140.0
8,21160.0,thermal,78510.0
8,21160.0,thermal,78540.0
8,21160.0,thermal,78850.0
8,21160.0,thermal,80580.0
8,21160.0,thermal,80600.0
9,23590.0,thermal,24150.0
9,23590.0,thermal,25880.0
9,23590.0,thermal,26600.0
9,23590.0,thermal,27450.0
9,23590.0,thermal,27710.0
9,23590.0,thermal,27720.0
9,23590.0,thermal,28580.0
9,23590.0,thermal,28610.0
9,23590.0,thermal,28620.0
