GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
35,637,20.4,-93.4
53,677,29.7,-87.9
56,690,32.0,-88.1
98,797,53.3,-69.7
133,867,65.9,-36.1
142,866,65.7,-23.2
163,857,64.3,6.9
197,788,51.3,36.2
219,747,41.0,47.0
238,697,32.4,56.7
249,660,25.9,57.3
303,489,-3.8,67.8
321,430,-13.3,73.0
347,352,-27.1,78.6
369,279,-39.8,82.6
372,265,-41.5,83.7
376,261,-42.2,88.5
407,166,-58.2,102.4
418,134,-63.0,111.1
421,146,-61.4,118.9
427,116,-65.5,122.0
439,104,-68.4,138.3
446,111,-67.5,150.5
468,142,-62.0,179.1
486,173,-56.6,-163.0
486,178,-55.9,-163.8
553,373,-22.1,-134.9
655,712,34.5,-109.3
690,795,53.0,-95.4
699,816,57.6,-90.8
706,824,58.8,-81.6
718,849,62.4,-68.6
743,867,65.9,-36.1
752,866,65.7,-23.2
762,848,62.3,-12.0
797,780,48.9,16.4
799,778,48.8,19.8
823,726,36.8,28.8
828,698,32.6,26.8
832,683,30.5,29.0
865,609,14.3,39.7
868,590,12.0,39.5
882,536,4.0,41.4
891,498,-1.5,41.4
923,394,-19.0,47.7
949,320,-32.1,55.9
961,296,-37.7,60.8
970,249,-43.5,61.5
975,244,-44.9,66.8
1003,167,-58.0,82.3
1007,161,-59.1,86.4
1019,135,-62.9,98.5
1033,110,-67.5,115.4
1037,116,-65.5,122.0
1045,101,-68.6,135.1
1047,104,-68.4,138.3
1055,125,-64.7,148.0
1055,128,-63.9,147.1
1076,158,-59.6,172.5
1096,220,-48.7,-177.5
1109,254,-42.6,-170.2
1212,613,15.1,-144.9
1213,614,15.3,-143.9
1236,670,28.3,-139.4
1246,708,34.1,-136.7
1261,752,42.5,-131.6
1309,845,61.7,-96.4
1313,861,64.9,-93.8
1352,867,65.9,-36.1
1379,801,53.9,-15.2
1387,786,50.9,-8.0
1463,588,11.5,15.7
1479,518,1.1,15.8
1487,490,-3.6,16.5
