Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
35,637,,20.4,-93.4,640.7,7.92,8.71,nan
53,677,,29.7,-87.9,641.4,-3.45,3.8,nan
56,690,,32.0,-88.1,647.6,7.55,8.31,nan
98,797,,53.3,-69.7,664.5,0.74,0.82,nan
133,867,,65.9,-36.1,689.8,2.36,2.62,nan
142,866,,65.7,-23.2,709.2,-10.55,11.72,nan
163,857,,64.3,6.9,716.9,-6.61,7.35,nan
197,788,,51.3,36.2,759.8,-13.77,15.4,nan
219,747,,41.0,47.0,763.7,-10.82,12.1,nan
238,697,,32.4,56.7,789.0,15.27,17.13,nan
249,660,,25.9,57.3,762.5,-1.78,1.99,nan
303,489,,-3.8,67.8,777.3,-7.17,8.05,nan
321,430,,-13.3,73.0,774.2,6.66,7.47,88.78
347,352,,-27.1,78.6,764.6,5.34,5.98,77.82
369,279,,-39.8,82.6,775.6,-13.64,15.28,70.17
372,265,,-41.5,83.7,774.6,-13.81,15.47,68.87
376,261,,-42.2,88.5,759.3,9.64,10.78,65.11
407,166,,-58.2,102.4,743.6,-11.15,12.44,55.61
418,134,,-63.0,111.1,755.0,-16.53,18.46,52.8
421,146,,-61.4,118.9,738.8,12.89,14.37,48.79
427,116,,-65.5,122.0,732.7,-12.4,13.82,49.88
439,104,,-68.4,138.3,739.7,-16.74,18.66,47.69
446,111,,-67.5,150.5,702.1,-4.69,5.21,45.04
468,142,,-62.0,179.1,718.8,17.19,19.09,40.8
486,173,,-56.6,-163.0,678.6,8.46,9.35,42.76
486,178,,-55.9,-163.8,699.7,15.82,17.53,41.98
553,373,,-22.1,-134.9,653.8,12.99,14.31,61.61
655,712,,34.5,-109.3,655.6,-10.22,11.26,nan
690,795,,53.0,-95.4,664.5,2.34,2.58,nan
699,816,,57.6,-90.8,685.1,11.48,12.7,nan
706,824,,58.8,-81.6,690.1,-11.48,12.71,nan
718,849,,62.4,-68.6,712.0,-15.46,17.17,nan
743,867,,65.9,-36.1,712.0,-9.11,10.13,nan
752,866,,65.7,-23.2,709.4,-2.27,2.52,nan
762,848,,62.3,-12.0,734.5,-12.16,13.55,nan
797,780,,48.9,16.4,741.7,-3.82,4.27,nan
799,778,,48.8,19.8,758.6,11.66,13.04,nan
823,726,,36.8,28.8,774.0,12.28,13.76,nan
828,698,,32.6,26.8,787.2,-15.15,17.0,nan
832,683,,30.5,29.0,768.7,-8.92,9.99,nan
865,609,,14.3,39.7,810.0,17.39,19.56,nan
868,590,,12.0,39.5,782.1,9.96,11.18,nan
882,536,,4.0,41.4,771.7,3.08,3.45,nan
891,498,,-1.5,41.4,790.2,-12.05,13.53,nan
923,394,,-19.0,47.7,786.2,-12.2,13.7,86.72
949,320,,-32.1,55.9,758.6,3.36,3.75,74.26
961,296,,-37.7,60.8,772.7,12.72,14.25,68.5
970,249,,-43.5,61.5,752.9,-6.97,7.79,66.53
975,244,,-44.9,66.8,770.9,14.41,16.13,62.42
1003,167,,-58.0,82.3,729.8,5.75,6.4,53.15
1007,161,,-59.1,86.4,736.7,10.49,11.7,51.39
