routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16499
update_state,0.0,0.0,0.0,16499
sense_environment,0.833,0.472,0.821,16498
update_state_environment,0.003,0.011,0.0,16498
get_environment_broadcasts,0.0,0.004,0.0,16498
get_agent_broadcasts,0.008,0.069,0.0,16498
sense,0.847,0.471,0.828,16498
think,0.446,0.701,0.344,16498
perform_broadcast,0.038,0.047,0.022,155
do,0.461,0.522,0.162,16498
perform_wait_for_messages,0.466,0.524,0.169,15978
perform_state_change,0.425,0.492,0.109,662
perform_observation,0.396,0.485,0.078,403
